variant,strategy,scaling,eom,return,cumulative_wealth,drawdown,rolling_sharpe_12m,rolling_return_12m
linear,country_composite_long_only,scaled,2022-03-31,-0.015355,1.284509,-0.015355,3.5355,18.0895
linear,country_composite_long_only,scaled,2022-04-30,0.015653,1.304616,0.0,3.4463,17.4315
linear,country_composite_long_only,scaled,2022-05-31,-0.018984,1.279848,-0.018984,2.1935,12.8258
linear,country_composite_long_only,scaled,2022-06-30,0.012572,1.295939,-0.006651,2.0463,11.4906
linear,country_composite_long_only,scaled,2022-07-31,0.006855,1.304822,0.0,1.826,9.9333
linear,country_composite_long_only,scaled,2022-08-31,-0.023979,1.273533,-0.023979,1.0204,6.4334
linear,country_composite_long_only,scaled,2022-09-30,0.003641,1.27817,-0.020426,1.0134,6.3904
linear,country_composite_long_only,scaled,2022-10-31,0.054023,1.347221,0.0,1.4811,11.7361
linear,country_composite_long_only,scaled,2022-11-30,0.008525,1.358706,0.0,1.2302,9.1927
linear,country_composite_long_only,scaled,2022-12-31,0.041908,1.415646,0.0,1.6389,13.3599
linear,country_composite_long_only,scaled,2023-01-31,0.002632,1.419373,0.0,1.4081,11.3999
linear,country_composite_long_only,scaled,2023-02-28,0.01146,1.435638,0.0,1.2544,9.895
linear,country_composite_long_only,scaled,2023-03-31,0.013399,1.454875,0.0,1.7113,12.7704
linear,country_composite_long_only,scaled,2023-04-30,-0.002342,1.451467,-0.002342,1.4536,10.9709
linear,country_composite_long_only,scaled,2023-05-31,0.005354,1.459239,0.0,1.9358,13.4047
linear,country_composite_long_only,scaled,2023-06-30,0.008446,1.471563,0.0,1.8754,12.9922
linear,country_composite_long_only,scaled,2023-07-31,-0.020865,1.440859,-0.020865,1.3411,10.2202
linear,country_composite_long_only,scaled,2023-08-31,0.008462,1.453052,-0.012579,1.9938,13.4643
linear,country_composite_long_only,scaled,2023-09-30,-0.008305,1.440984,-0.02078,1.7527,12.2697
linear,country_composite_long_only,scaled,2023-10-31,0.048835,1.511355,0.0,1.7652,11.7509
linear,country_composite_long_only,scaled,2023-11-30,0.033411,1.56185,0.0,2.0174,14.2395
linear,country_composite_long_only,scaled,2023-12-31,0.008876,1.575714,0.0,1.7494,10.9364
linear,country_composite_long_only,scaled,2024-01-31,0.052164,1.65791,0.0,2.1118,15.8896
linear,country_composite_long_only,scaled,2024-02-29,0.016309,1.684949,0.0,2.1754,16.3745
linear,country_composite_long_only,scaled,2024-03-31,0.019612,1.717994,0.0,2.2509,16.9957
linear,country_composite_long_only,scaled,2024-04-30,0.01508,1.743901,0.0,2.5553,18.738
linear,country_composite_long_only,scaled,2024-05-31,-0.008531,1.729024,-0.008531,2.2624,17.3495
linear,country_composite_long_only,scaled,2024-06-30,0.022825,1.768489,0.0,2.4461,18.7874
linear,country_composite_long_only,scaled,2024-07-31,0.012567,1.790714,0.0,3.3544,22.1306
linear,country_composite_long_only,scaled,2024-08-31,0.088173,1.948606,0.0,3.1781,30.1016
linear,country_composite_long_only,scaled,2024-09-30,0.009907,1.96791,0.0,3.5745,31.9228
linear,country_composite_long_only,scaled,2024-10-31,0.001648,1.971152,0.0,3.0581,27.204
linear,country_composite_long_only,scaled,2024-11-30,0.009646,1.990165,0.0,2.7896,24.8275
linear,country_composite_long_only,scaled,2024-12-31,0.019845,2.029661,0.0,2.9431,25.9244
linear,country_composite_long_only,scaled,2025-01-31,0.010622,2.051219,0.0,2.6567,21.7701
linear,country_composite_long_only,scaled,2025-02-28,0.001238,2.053758,0.0,2.4215,20.263
linear,country_composite_long_only,scaled,2025-03-31,-0.001697,2.050274,-0.001697,2.1179,18.1322
linear,country_composite_long_only,scaled,2025-04-30,0.043657,2.139781,0.0,2.3259,20.9898
linear,country_composite_long_only,scaled,2025-05-31,0.038461,2.222079,0.0,2.9305,25.689
linear,country_composite_long_only,scaled,2025-06-30,0.07109,2.380046,0.0,3.0269,30.5155
linear,country_composite_long_only,scaled,2025-07-31,0.054485,2.509723,0.0,3.3484,34.7073
linear,country_composite_long_only,scaled,2025-08-31,0.011151,2.53771,0.0,3.2944,27.0051
linear,country_composite_long_only,scaled,2025-09-30,0.023799,2.598104,0.0,3.5136,28.3944
linear,country_composite_long_only,scaled,2025-10-31,-0.005977,2.582575,-0.005977,3.3133,27.6319
linear,country_composite_long_only,scaled,2025-11-30,0.029267,2.65816,0.0,3.5975,29.594
linear,country_composite_long_only,scaled,2025-12-31,0.035405,2.752273,0.0,3.7649,31.15
linear,country_composite_long_short,unscaled,2021-01-31,0.03145,1.03145,0.0,,
linear,country_composite_long_short,unscaled,2021-02-28,0.065708,1.099225,0.0,,
linear,country_composite_long_short,unscaled,2021-03-31,-0.003475,1.095406,-0.003475,,
linear,country_composite_long_short,unscaled,2021-04-30,-0.043817,1.047408,-0.04714,,
linear,country_composite_long_short,unscaled,2021-05-31,0.022286,1.070751,-0.025904,,
linear,country_composite_long_short,unscaled,2021-06-30,-0.008234,1.061935,-0.033924,,
linear,country_composite_long_short,unscaled,2021-07-31,0.057093,1.122564,0.0,,
linear,country_composite_long_short,unscaled,2021-08-31,0.071826,1.203194,0.0,,
linear,country_composite_long_short,unscaled,2021-09-30,0.01105,1.216489,0.0,,
linear,country_composite_long_short,unscaled,2021-10-31,-0.000866,1.215435,-0.000866,,
linear,country_composite_long_short,unscaled,2021-11-30,0.03107,1.253199,0.0,,
linear,country_composite_long_short,unscaled,2021-12-31,0.08745,1.362791,0.0,2.4082,32.1543
linear,country_composite_long_short,unscaled,2022-01-31,0.035664,1.411394,0.0,2.4356,32.5757
linear,country_composite_long_short,unscaled,2022-02-28,0.046142,1.476518,0.0,2.3747,30.619
linear,country_composite_long_short,unscaled,2022-03-31,0.102026,1.627162,0.0,2.8354,41.1691
linear,country_composite_long_short,unscaled,2022-04-30,0.018514,1.657288,0.0,3.9581,47.4023
linear,country_composite_long_short,unscaled,2022-05-31,0.007839,1.670279,0.0,3.7407,45.9575
linear,country_composite_long_short,unscaled,2022-06-30,0.008178,1.683938,0.0,4.0671,47.5987
linear,country_composite_long_short,unscaled,2022-07-31,0.037512,1.747106,0.0,3.9522,45.6405
linear,country_composite_long_short,unscaled,2022-08-31,0.08592,1.897218,0.0,3.8974,47.0499
linear,country_composite_long_short,unscaled,2022-09-30,0.019248,1.933736,0.0,4.0261,47.8697
linear,country_composite_long_short,unscaled,2022-10-31,0.06003,2.049817,0.0,4.8398,53.9593
linear,country_composite_long_short,unscaled,2022-11-30,0.062784,2.178514,0.0,5.1151,57.1307
linear,country_composite_long_short,unscaled,2022-12-31,3.2e-05,2.178582,0.0,4.325,48.3889
linear,country_composite_long_short,unscaled,2023-01-31,0.048025,2.283209,0.0,4.4307,49.625
linear,country_composite_long_short,unscaled,2023-02-28,0.018164,2.32468,0.0,4.1015,46.8272
linear,country_composite_long_short,unscaled,2023-03-31,0.063549,2.47241,0.0,4.4745,42.9794
linear,country_composite_long_short,unscaled,2023-04-30,0.013067,2.504717,0.0,4.3625,42.4347
linear,country_composite_long_short,unscaled,2023-05-31,0.005019,2.517289,0.0,4.2934,42.1527
linear,country_composite_long_short,unscaled,2023-06-30,0.005837,2.531981,0.0,4.2383,41.9186
linear,country_composite_long_short,unscaled,2023-07-31,-0.001014,2.529413,-0.001014,3.6213,38.066
linear,country_composite_long_short,unscaled,2023-08-31,0.027106,2.597977,0.0,3.7031,32.1846
linear,country_composite_long_short,unscaled,2023-09-30,0.040903,2.704242,0.0,3.9235,34.3501
linear,country_composite_long_short,unscaled,2023-10-31,-0.024499,2.637989,-0.024499,2.727,25.8972
linear,country_composite_long_short,unscaled,2023-11-30,0.017139,2.683203,-0.00778,2.55,21.3327
linear,country_composite_long_short,unscaled,2023-12-31,0.125741,3.020591,0.0,2.5317,33.9036
linear,country_composite_long_short,unscaled,2024-01-31,-0.001561,3.015877,-0.001561,2.1424,28.945
linear,country_composite_long_short,unscaled,2024-02-29,0.065762,3.214207,0.0,2.3892,33.7049
linear,country_composite_long_short,unscaled,2024-03-31,0.043082,3.352681,0.0,2.3128,31.6582
linear,country_composite_long_short,unscaled,2024-04-30,0.060099,3.554174,0.0,2.5985,36.3614
linear,country_composite_long_short,unscaled,2024-05-31,0.0268,3.649424,0.0,2.8067,38.5394
linear,country_composite_long_short,unscaled,2024-06-30,0.008983,3.682207,0.0,2.8425,38.8541
linear,country_composite_long_short,unscaled,2024-07-31,0.034233,3.80826,0.0,3.2166,42.3788
linear,country_composite_long_short,unscaled,2024-08-31,-0.003338,3.795549,-0.003338,2.8664,39.3344
linear,country_composite_long_short,unscaled,2024-09-30,-0.018341,3.725934,-0.021618,2.2897,33.41
linear,country_composite_long_short,unscaled,2024-10-31,0.015652,3.784251,-0.006304,2.7652,37.4251
linear,country_composite_long_short,unscaled,2024-11-30,0.070042,4.049308,0.0,3.0593,42.7154
linear,country_composite_long_short,unscaled,2024-12-31,0.06342,4.306117,0.0,3.4595,36.4833
linear,country_composite_long_short,unscaled,2025-01-31,0.010384,4.350832,0.0,3.6891,37.6778
linear,country_composite_long_short,unscaled,2025-02-28,0.06613,4.638552,0.0,3.6878,37.7146
linear,country_composite_long_short,unscaled,2025-03-31,0.015511,4.710501,0.0,3.4086,34.9575
linear,country_composite_long_short,unscaled,2025-04-30,-0.00963,4.665137,-0.00963,2.7093,27.9846
linear,country_composite_long_short,unscaled,2025-05-31,-0.025199,4.54758,-0.034587,2.0001,22.7847
linear,country_composite_long_short,unscaled,2025-06-30,0.085568,4.936706,0.0,2.3232,30.4432
linear,country_composite_long_short,unscaled,2025-07-31,-0.009973,4.88747,-0.009973,1.9252,26.0225
linear,country_composite_long_short,unscaled,2025-08-31,0.001018,4.892445,-0.008966,1.9692,26.4581
linear,country_composite_long_short,unscaled,2025-09-30,0.02924,5.035498,0.0,2.4584,31.2162
linear,country_composite_long_short,unscaled,2025-10-31,0.028663,5.179832,0.0,2.5709,32.5173
linear,country_composite_long_short,unscaled,2025-11-30,0.037138,5.372199,0.0,2.4703,29.2269
linear,country_composite_long_short,unscaled,2025-12-31,-0.04747,5.117179,-0.04747,1.3976,18.1378
linear,country_composite_long_short,scaled,2021-01-31,0.015169,1.015169,0.0,,
linear,country_composite_long_short,scaled,2021-02-28,0.031692,1.047342,0.0,,
linear,country_composite_long_short,scaled,2021-03-31,-0.001676,1.045586,-0.001676,,
linear,country_composite_long_short,scaled,2021-04-30,-0.021134,1.023489,-0.022774,,
linear,country_composite_long_short,scaled,2021-05-31,0.010749,1.034491,-0.01227,,
linear,country_composite_long_short,scaled,2021-06-30,-0.003971,1.030383,-0.016192,,
linear,country_composite_long_short,scaled,2021-07-31,0.02746,1.058677,0.0,,
linear,country_composite_long_short,scaled,2021-08-31,0.034547,1.095251,0.0,,
linear,country_composite_long_short,scaled,2021-09-30,0.005315,1.101072,0.0,,
linear,country_composite_long_short,scaled,2021-10-31,-0.000417,1.100613,-0.000417,,
linear,country_composite_long_short,scaled,2021-11-30,0.014944,1.117061,0.0,,
linear,country_composite_long_short,scaled,2021-12-31,0.042061,1.164046,0.0,2.407,15.474
linear,country_composite_long_short,scaled,2022-01-31,0.016786,1.183586,0.0,2.4291,15.6357
linear,country_composite_long_short,scaled,2022-02-28,0.021718,1.209291,0.0,2.3633,14.6383
linear,country_composite_long_short,scaled,2022-03-31,0.048022,1.267364,0.0,2.8296,19.6081
linear,country_composite_long_short,scaled,2022-04-30,0.008714,1.278408,0.0,3.9614,22.5929
linear,country_composite_long_short,scaled,2022-05-31,0.00369,1.283125,0.0,3.7388,21.887
linear,country_composite_long_short,scaled,2022-06-30,0.003849,1.288064,0.0,4.0655,22.669
linear,country_composite_long_short,scaled,2022-07-31,0.01778,1.310965,0.0,3.9477,21.7009
linear,country_composite_long_short,scaled,2022-08-31,0.040724,1.364353,0.0,3.8959,22.3186
linear,country_composite_long_short,scaled,2022-09-30,0.009123,1.376799,0.0,4.0216,22.6994
linear,country_composite_long_short,scaled,2022-10-31,0.028452,1.415973,0.0,4.8339,25.5864
linear,country_composite_long_short,scaled,2022-11-30,0.029758,1.458109,0.0,5.1017,27.0677
linear,country_composite_long_short,scaled,2022-12-31,1.5e-05,1.458131,0.0,4.3257,22.8631
linear,country_composite_long_short,scaled,2023-01-31,0.022759,1.491316,0.0,4.4338,23.4603
linear,country_composite_long_short,scaled,2023-02-28,0.008608,1.504153,0.0,4.1062,22.1493
linear,country_composite_long_short,scaled,2023-03-31,0.030115,1.549451,0.0,4.4691,20.3586
linear,country_composite_long_short,scaled,2023-04-30,0.006192,1.559045,0.0,4.3597,20.1064
linear,country_composite_long_short,scaled,2023-05-31,0.002379,1.562754,0.0,4.292,19.9753
linear,country_composite_long_short,scaled,2023-06-30,0.002766,1.567076,0.0,4.2381,19.867
linear,country_composite_long_short,scaled,2023-07-31,-0.000888,1.565685,-0.000888,3.6029,18.0003
linear,country_composite_long_short,scaled,2023-08-31,0.023719,1.602822,0.0,3.8094,16.2998
linear,country_composite_long_short,scaled,2023-09-30,0.035792,1.66019,0.0,3.9699,18.9667
linear,country_composite_long_short,scaled,2023-10-31,-0.021438,1.624599,-0.021438,2.3989,13.9777
linear,country_composite_long_short,scaled,2023-11-30,0.014998,1.648964,-0.006762,2.2713,12.5016
linear,country_composite_long_short,scaled,2023-12-31,0.110028,1.830396,0.0,2.0909,23.503
linear,country_composite_long_short,scaled,2024-01-31,-0.001242,1.828122,-0.001242,1.8476,21.1028
linear,country_composite_long_short,scaled,2024-02-29,0.052351,1.923826,0.0,2.1454,25.4772
linear,country_composite_long_short,scaled,2024-03-31,0.034296,1.989805,0.0,2.173,25.8952
linear,country_composite_long_short,scaled,2024-04-30,0.047843,2.085003,0.0,2.4932,30.0603
linear,country_composite_long_short,scaled,2024-05-31,0.021334,2.129485,0.0,2.7048,31.9558
linear,country_composite_long_short,scaled,2024-06-30,0.007151,2.144713,0.0,2.7626,32.3943
linear,country_composite_long_short,scaled,2024-07-31,0.029711,2.208435,0.0,3.1308,35.4542
linear,country_composite_long_short,scaled,2024-08-31,-0.002897,2.202037,-0.002897,2.7843,32.7926
linear,country_composite_long_short,scaled,2024-09-30,-0.015919,2.166984,-0.018769,2.2122,27.6216
linear,country_composite_long_short,scaled,2024-10-31,0.013584,2.196421,-0.00544,2.6867,31.1238
linear,country_composite_long_short,scaled,2024-11-30,0.060791,2.329943,0.0,2.9728,35.7031
linear,country_composite_long_short,scaled,2024-12-31,0.055044,2.458192,0.0,3.4164,30.2047
linear,country_composite_long_short,scaled,2025-01-31,0.009011,2.480343,0.0,3.6475,31.2301
linear,country_composite_long_short,scaled,2025-02-28,0.057389,2.622687,0.0,3.6292,31.7338
linear,country_composite_long_short,scaled,2025-03-31,0.013461,2.65799,0.0,3.374,29.6503
linear,country_composite_long_short,scaled,2025-04-30,-0.008357,2.635776,-0.008357,2.6792,24.0303
linear,country_composite_long_short,scaled,2025-05-31,-0.021868,2.578137,-0.030043,1.9923,19.7101
linear,country_composite_long_short,scaled,2025-06-30,0.074257,2.769581,0.0,2.3232,26.4207
linear,country_composite_long_short,scaled,2025-07-31,-0.008322,2.746534,-0.008322,1.9294,22.6174
linear,country_composite_long_short,scaled,2025-08-31,0.000849,2.748866,-0.007479,1.9732,22.992
linear,country_composite_long_short,scaled,2025-09-30,0.024397,2.81593,0.0,2.4549,27.0235
linear,country_composite_long_short,scaled,2025-10-31,0.023916,2.883277,0.0,2.5588,28.0567
linear,country_composite_long_short,scaled,2025-11-30,0.030987,2.972621,0.0,2.4498,25.0764
linear,country_composite_long_short,scaled,2025-12-31,-0.039608,2.85488,-0.039608,1.4027,15.6112
