variant,strategy,scaling,eom,return,cumulative_wealth,drawdown,rolling_sharpe_12m,rolling_return_12m
per_feature,long_short,scaled,2021-08-31,0.034912,1.227362,0.0,,
per_feature,long_short,scaled,2021-09-30,0.070004,1.313282,0.0,,
per_feature,long_short,scaled,2021-10-31,0.0612,1.393655,0.0,,
per_feature,long_short,scaled,2021-11-30,0.031324,1.43731,0.0,,
per_feature,long_short,scaled,2021-12-31,0.078012,1.549437,0.0,4.4567,45.0502
per_feature,long_short,scaled,2022-01-31,-0.037223,1.491762,-0.037223,3.2637,40.3419
per_feature,long_short,scaled,2022-02-28,0.03912,1.550119,0.0,3.1738,37.2298
per_feature,long_short,scaled,2022-03-31,-0.026827,1.508535,-0.026827,2.7107,34.5805
per_feature,long_short,scaled,2022-04-30,-0.00198,1.505547,-0.028754,2.3064,29.9359
per_feature,long_short,scaled,2022-05-31,0.041559,1.568116,0.0,2.2761,29.2949
per_feature,long_short,scaled,2022-06-30,0.01492,1.591512,0.0,2.4681,31.057
per_feature,long_short,scaled,2022-07-31,0.003289,1.596746,0.0,2.4421,30.8309
per_feature,long_short,scaled,2022-08-31,0.052343,1.680325,0.0,2.5287,32.574
per_feature,long_short,scaled,2022-09-30,0.01684,1.708622,0.0,2.2677,27.2576
per_feature,long_short,scaled,2022-10-31,-0.000335,1.708049,-0.000335,1.8461,21.1041
per_feature,long_short,scaled,2022-11-30,0.025608,1.751789,0.0,1.8057,20.5325
per_feature,long_short,scaled,2022-12-31,-0.00578,1.741664,-0.00578,1.2943,12.1533
per_feature,long_short,scaled,2023-01-31,0.015188,1.768116,0.0,2.2183,17.3944
per_feature,long_short,scaled,2023-02-28,0.03911,1.837267,0.0,2.2182,17.3934
per_feature,long_short,scaled,2023-03-31,0.019859,1.873753,0.0,3.4376,22.062
per_feature,long_short,scaled,2023-04-30,0.011723,1.895719,0.0,3.8534,23.4323
per_feature,long_short,scaled,2023-05-31,0.029242,1.951154,0.0,3.8898,22.2007
