variant,country,n_months,b1_base,t_b1_base,p_b1_base,b1_full,t_b1_full,p_b1_full,b2_full,t_b2_full,p_b2_full,r2_base,r2_full,corr_base_path2,entropy_ratio,t_entropy,p_entropy,missingness_excess,t_missingness,p_missingness,rc_base,t_rc_base,p_rc_base,rc_path2,t_rc_path2,p_rc_path2,rc_combined,t_rc_combined,p_rc_combined
per_feature,TUR,114,0.02666274601152536,3.621961879982829,0.0004393220680876109,0.017360415965369393,1.7260198799538689,0.08707706238125756,0.011894303528217224,1.2416875951258584,0.21692298840776703,0.013119794346028326,0.019063743071827392,0.7591325458225576,,,,,,,0.12040281994415487,6.8386671813637925,4.3089509738081233e-10,0.12481156166457306,6.529118032450677,1.958344375552201e-09,0.12665386318207322,6.624062110318006,1.2345271471758679e-09
per_feature,TWN,114,0.016475208029976835,5.0244198744247095,1.9073160351101848e-06,0.00595792567773584,1.6848349283025374,0.09478040462693116,0.014963211017561729,3.1711385000839045,0.001954988292685922,0.007938427562843235,0.013736962772227723,0.703006227845691,,,,,,,0.12458590232423362,9.538531765165743,4.440892098500626e-16,0.13458567085568718,9.99729041546737,0.0,0.13426085505958577,9.978879771689487,0.0
per_feature,ZAF,114,0.018882358926144142,4.56602607432393,1.2733476165260882e-05,0.007769712986843498,1.3611239594746907,0.1761827131297582,0.021309483002216398,2.313962017329237,0.022477680751318285,0.01340305651679039,0.03352352600032652,0.5002582299978454,,,,,,,0.025564581156847656,1.4645091610718086,0.14583148250620104,0.06316095515475612,2.629119166997428,0.009752113456622968,0.06173245135426754,2.937123974601503,0.004015520362988356
periodic,ARE,114,0.026076935939790557,4.360660727664217,2.8755578875161447e-05,0.013417590226641187,1.794975503573107,0.07533082136813607,0.017949383259131094,1.98120092637112,0.04999766183401744,0.035735879030912174,0.05952407048133182,0.6752390945678269,,,,,,,0.16890154835775364,7.293928883434226,4.437938905255123e-11,0.19428841851725875,9.49784264550273,4.440892098500626e-16,0.19686883577494088,9.81363822799263,0.0
periodic,BRA,114,0.05170628337030042,8.817583368768018,1.6431300764452317e-14,0.024948544518047854,2.391183152726021,0.018446127941641688,0.037522491665888946,3.129464170591531,0.00222863591474054,0.03540854598169097,0.06146820914346252,0.6810339494277723,,,,,,,0.15486141091434621,7.90116094857706,1.993072373807081e-12,0.18465972862848445,7.778251457859449,3.756328581516755e-12,0.18643073477538033,8.02078302612397,1.0729195309977513e-12
periodic,CHL,114,0.015661037606829478,2.60332043696734,0.010471329289181597,0.011245955937909188,0.9948748652917995,0.3219227561138336,0.005501214496136731,0.5362455572034523,0.5928429235579422,0.027352413796279795,0.055844387753187494,0.6710363206481444,,,,,,,0.08211461247916094,2.875957322826035,0.004815663603072506,0.08880272638522865,5.342613396252549,4.807510596283038e-07,0.093691427372226,5.6754181201375165,1.0842465436589066e-07
periodic,CHN,114,0.013727727199421159,2.110210066326422,0.037046643175263405,0.009818882499060103,1.3142557309541325,0.19142170108160173,0.006654835910321643,1.1726142845739944,0.2434166015156931,0.02352079303393731,0.030300751014619813,0.6333995109464997,,,,,,,0.10550029503664385,3.850076529965233,0.00019616675059030975,0.09762991208730676,4.294005500735974,3.7269339659973255e-05,0.10189858984993212,4.320221772111938,3.366540165883336e-05
periodic,COL,114,0.02746367257811569,4.717853572053054,6.871274831565799e-06,0.03065564547763319,2.8653755200370523,0.004968088970886297,-0.004310204740503625,-0.419498091847478,0.6756485965205967,0.04991679004683957,0.09407009321646956,0.591360775162338,,,,,,,0.13147111949179754,4.35481196108148,2.9420407453129016e-05,0.07792478221162852,3.2513354388947984,0.0015141993375862306,0.11400848506696229,5.589722090919074,1.5980977585705602e-07
periodic,EGY,114,0.03194510867102045,3.127851871007601,0.0022399054982034095,0.03377801826595507,3.3724650531754072,0.0010208261364463844,-0.0028588802346393508,-0.3088968802955602,0.7579687609375663,0.0361744950234341,0.04774825571760954,0.7986978688107285,,,,,,,0.15436223370305419,5.755363071264948,7.530098122821016e-08,0.12954862496595765,4.526020299091711,1.4950327802853991e-05,0.13736526695018397,4.8379326103918645,4.182709728350886e-06
periodic,GRC,114,0.03226164749429158,3.857113245898861,0.00019124803981207528,0.03193642882213134,3.003612441165772,0.003285788406378609,-0.0006004544085775641,-0.06440187675958392,0.9487640271746052,0.026331635916625715,0.04200888586369906,0.6517940615271514,,,,,,,0.08585975323032746,4.496932100069038,1.6791733272514264e-05,0.12038680136182868,6.6386650132542595,1.149679018652705e-09,0.11992484099397419,6.8232482937965475,4.6494519345685603e-10
