n_firms,b1_base,r2_base,b1_full,b2_full,r2_full,corr_base_path2,rank_corr_base_path2,rank_corr_base,rank_corr_path2,rank_corr_combined,entropy_ratio,missingness_excess,variant,eom,country
605,0.046311394729228246,0.01991525748462819,0.040513189837437374,0.01075685782494578,0.020677520322144094,0.5390240334249871,0.7594604553772655,0.17729286833340682,0.19702440306173707,0.19662871025006437,,,per_feature,2024-08-31,POL
52,-0.009478822615803862,0.007750119414534518,-0.022403328017149598,0.029361959805912528,0.0677065191634234,0.44017856732790744,0.8385554512080594,0.031503457696576455,0.088363356953812,0.03765047383249381,,,per_feature,2024-08-31,QAT
315,0.04946107450671407,0.043629388889330545,0.04357750008753181,0.011019750392724811,0.04517772081231497,0.5339117683685405,0.7648725538752147,0.21627985548811154,0.23045806890038129,0.23918522016562815,,,per_feature,2024-08-31,SAU
860,0.035255350527447195,0.026050895109144157,0.028310112340854978,0.010071752923788315,0.027166000276487523,0.6895759098864814,0.8161552031479535,0.1476596234140626,0.10651536016129998,0.12079393362402795,,,per_feature,2024-08-31,THA
552,0.0274307250756217,0.0072971220167974415,0.003708285834925905,0.028431942936307717,0.00967912872648724,0.8343587103340488,0.885215168184443,0.17146240337526106,0.16535681431198362,0.17057408290239573,,,per_feature,2024-08-31,TUR
2095,0.019035646760392655,0.0065998256423441815,-0.006138888462945337,0.030840053505877152,0.012379960684734903,0.8162935002191583,0.9081583049101278,0.1717730716274908,0.18882106376189625,0.18988372677460874,,,per_feature,2024-08-31,TWN
206,0.020799080579712418,0.008834261189693438,0.040053387820957,-0.03633864624702333,0.028229712443800015,0.5298575822096228,0.7644562042918868,-0.0604344051038653,-0.13934389660485885,-0.11662359679738629,,,per_feature,2024-08-31,ZAF
132,0.05310114529981707,0.042869756282219895,0.03762850616892186,0.04408772178117734,0.06878143580019425,0.3509512060449628,0.4968562975794795,0.19455575731277297,0.26810573331193754,0.22047252311781346,,,per_feature,2024-09-30,ARE
231,-0.02264113409947119,0.007307562973720372,-0.0372242386989512,0.03383488567381412,0.02059538754710133,0.4310079466513779,0.710574582838451,0.06850795381530014,0.04765571759574758,0.04415292353823088,,,per_feature,2024-09-30,BRA
149,-0.003554968716838978,0.00017569627793234677,-0.021550854742648874,0.051884286890076035,0.03309844149986507,0.3468465522888907,0.3889171050244876,-0.3710081910119202,0.0748705951390537,-0.07776624388784756,,,per_feature,2024-09-30,CHL
5004,-0.03341800169152533,0.013120610329387161,-0.01684829091216051,-0.022124201184407746,0.01564571825076011,0.7489405217931192,0.8229333973238789,-0.1065004067139918,-0.12843258179890524,-0.12700734752975051,,,per_feature,2024-09-30,CHN
49,-0.04274985540631689,0.02814759469175787,-0.05055081986821227,0.02679756052328421,0.038270504346248235,0.2911072616147066,0.3311224489795918,-0.32250186282792165,0.058144347258899685,-0.105048135293759,,,per_feature,2024-09-30,COL
197,0.014237677853549463,0.0015322714895453782,0.0049314716338068505,0.014482848794283,0.002463128056448438,0.642567381039072,0.7670735114534971,0.1295095244679084,0.1480765850051874,0.152231374864193,,,per_feature,2024-09-30,EGY
133,0.07791551554954598,0.13931704308959159,0.06828571054978988,0.022585178049824985,0.14889480818194023,0.426377200945504,0.6684179920629253,0.12799059384044675,0.2597890500367468,0.22988725615863276,,,per_feature,2024-09-30,GRC
32,-0.0009450783186175082,1.6064626435330354e-05,-0.03162854249800261,0.05608257622295402,0.03965329890893354,0.5471122449394682,0.7173753665689149,0.15249266862170086,0.059017595307917885,0.05461876832844574,,,per_feature,2024-09-30,HUN
829,0.014608586935300013,0.0010362714433106435,0.06014107619328207,-0.06764768845537633,0.013190246443654852,0.6730827068530336,0.8121334764768414,0.0026899786636759705,-0.010480397918821209,-0.004784337399143492,,,per_feature,2024-09-30,IDN
4461,0.05280768965586088,0.021602701088851317,0.06192037385709322,-0.021302818814283336,0.02447491794285228,0.427768938968004,0.620764852292664,0.06904599437703658,0.040632126286479955,0.05120668537177346,,,per_feature,2024-09-30,IND
1895,0.031174637421941574,0.01625404245920603,-0.013762880954089736,0.055976335321380216,0.03488485905480665,0.8027949332150408,0.9056040819031386,0.23672089251769238,0.27124135050957476,0.27202713559123154,,,per_feature,2024-09-30,KOR
135,0.022367607481057067,0.004211714587376014,0.008667861530074742,0.023557047591209596,0.007303315229294172,0.581556152056427,0.7687493903033851,0.06225985545299656,0.15273162707506607,0.14661758196477337,,,per_feature,2024-09-30,KWT
104,0.018570190857244845,0.006040995676185434,0.015051946308765388,0.010160315524101163,0.0076325434683593985,0.3462731585579545,0.561709164621786,0.03725594793555959,-0.11746505921263205,-0.017998506348020915,,,per_feature,2024-09-30,MEX
984,0.0017453450736721473,7.976576502599642e-05,-0.002949635815731817,0.008875772190122045,0.0015654152716573222,0.5289659072841746,0.7368964610839389,0.01403466457321828,0.07250327500150824,0.0686805443687922,,,per_feature,2024-09-30,MYS
94,0.024792164139765226,0.006864197439039099,0.026693190059167395,-0.003921509897622027,0.006995577200660574,0.4847688693972756,0.524097821767872,-0.05189539654879089,0.007380387767552578,0.0021523101272862694,,,per_feature,2024-09-30,PER
247,0.07909147185825002,0.061596353083438915,0.08216208443127523,-0.012003469399353959,0.06292227188934807,0.25581042204239174,0.4838040753399567,0.22355122206047706,0.05738093948785902,0.1296326970060872,,,per_feature,2024-09-30,PHL
600,0.030873355971866943,0.007979722638119746,0.01869709335168662,0.022256257512361884,0.01088541236273588,0.5470938954313347,0.7724192567201575,0.13759711208070666,0.18689147397028763,0.18166140359619934,,,per_feature,2024-09-30,POL
52,-0.0020892751394927826,0.0004379928408878575,-0.016087735600453658,0.030203314419024997,0.07231013157227717,0.4634743149945102,0.8373601980705199,0.0344062153163152,0.09100998890122086,0.051481260138307866,,,per_feature,2024-09-30,QAT
318,0.056613419616007375,0.06282837175259126,0.04018980591852107,0.033010881350957574,0.07890229843362817,0.49752121195490956,0.7766590621285231,0.2948800069558481,0.34876581275297286,0.33926160164746133,,,per_feature,2024-09-30,SAU
867,0.05317475527425272,0.06604883634856196,0.018523814681072566,0.05016455682479377,0.09678448820299801,0.6907454742221761,0.8299560640063837,0.24910341698265254,0.2688613292221649,0.2811406637548319,,,per_feature,2024-09-30,THA
554,-0.004052750821335174,0.00013211957497094584,-0.010672050885046334,0.007928372074464203,0.00028530745466293084,0.8348876669161048,0.8823428987117695,0.055782978926571476,0.025581856304728867,0.03367304453100056,,,per_feature,2024-09-30,TUR
2098,0.0348639825289497,0.02845927026747741,0.024942623888771633,0.012240295049487912,0.02966253385070161,0.8105489777849233,0.9100344621025122,0.2823517048187331,0.2756358732857348,0.2795554101001268,,,per_feature,2024-09-30,TWN
206,-0.011433401710874754,0.0031681460217015678,0.0032384738142580034,-0.02780228445622611,0.01668443023770838,0.5277219412747841,0.7525050877355545,-0.08279641850871863,-0.18740369336998564,-0.15702622285826065,,,per_feature,2024-09-30,ZAF
129,0.020828395189396626,0.009082366120357732,0.01073937544794649,0.02586571897070732,0.020958078466201013,0.39005371367651537,0.5151498211091234,0.2119775994769505,0.24481530189997905,0.2196223999644363,,,per_feature,2024-10-31,ARE
231,-0.0185201534216725,0.004140320474627646,-0.04057032507351364,0.04858935798283343,0.026770093628407543,0.45380660636820286,0.7000340738721549,-0.006715473432115112,0.04602017173231566,0.03252302420218463,,,per_feature,2024-10-31,BRA
149,-0.021714994904022903,0.0058161755540623306,-0.038038361027433215,0.05584351335370634,0.04099444926098794,0.2923055005512081,0.3589370578632324,-0.34593116273950203,0.06753604055507743,-0.07058181932167154,,,per_feature,2024-10-31,CHL
5007,0.009119328716910324,0.001012558469877689,-0.020724808630080072,0.03782631709135935,0.007589363473343491,0.7889781411922723,0.8650008326304871,0.10606734462728168,0.13393963672066597,0.1326235162550908,,,per_feature,2024-10-31,CHN
49,-0.052445106733625776,0.07310790378996257,-0.05203680146720379,-0.0013929114869182739,0.07315504306914844,0.293130805694593,0.3179591836734693,-0.34691173483566734,0.022664627761482686,-0.14119450537896644,,,per_feature,2024-10-31,COL
196,0.016468312499960627,0.002253069209707026,0.02754386913863516,-0.016658012454270083,0.0035392659109878544,0.6648786383766516,0.775718987321598,0.07222798856485531,0.05121096512645757,0.06007550477644379,,,per_feature,2024-10-31,EGY
133,0.048470374880962404,0.0440273271665137,0.03703636578725687,0.031191396285174356,0.05980952913176407,0.36657573739720456,0.6205609002152599,0.027856275696024325,0.20480815335489333,0.16659695371400007,,,per_feature,2024-10-31,GRC
34,0.008270702293740563,0.0008383511341216732,-0.021256384105692784,0.06882270165145428,0.04820347750238274,0.4290312017816844,0.6803666921313979,0.24125286478227656,0.13552330022918258,0.18044308632543926,,,per_feature,2024-10-31,HUN
831,0.005265186139297709,0.00015052281004201973,0.04658819222328291,-0.06291531405263684,0.012371370414511196,0.6568036209647756,0.8111585888123446,0.037984238076776665,0.010290625118761719,0.01696606772352397,,,per_feature,2024-10-31,IDN
4460,0.047450918074218994,0.0199305516857039,0.05434883712835155,-0.015836516324286523,0.021729354774073784,0.4355704823503294,0.6401003666190026,0.07645311926328624,0.04782669277924398,0.056428663877348635,,,per_feature,2024-10-31,IND
1887,0.029432291912285944,0.009178320123410133,-0.01595686702984596,0.056963719247153315,0.021730512834206905,0.796808206028743,0.8983098389049414,0.19932419930585152,0.22350101335876676,0.22473152709805871,,,per_feature,2024-10-31,KOR
135,0.0074438861964524075,0.0006591202594792289,0.032225205161049625,-0.04463018062585372,0.017047357526499884,0.5552592128697577,0.7738171885669691,-0.026314505901863232,0.0334503950834065,0.03809384450297532,,,per_feature,2024-10-31,KWT
103,-0.006375596771076756,0.0008867882022646212,-0.0022449254276925013,-0.010449292986068262,0.0028966076061665014,0.3953062995637649,0.5939792645960551,-0.16580635241400518,-0.17569081404032863,-0.15799762772920967,,,per_feature,2024-10-31,MEX
981,-0.005638377290318425,0.0006994807718111451,-0.012434414841729918,0.012663911051277623,0.0032118874885114224,0.5366460269565156,0.7064228086662808,-0.022367642989574957,0.06316091209251044,0.055734990598847,,,per_feature,2024-10-31,MYS
93,0.0584792769766612,0.04654622061926428,0.04184650486635771,0.031634729659025446,0.05640182332424715,0.5257756993521012,0.5776013846199755,0.12258461222696575,0.07400700048723771,0.12019873722389057,,,per_feature,2024-10-31,PER
249,0.021925563256241162,0.006540175841474594,0.021874355987924556,0.00020828651291385778,0.006540730382480375,0.2458501397914458,0.4344119704624952,0.10377924601632336,0.006785853089778469,0.03765565487757482,,,per_feature,2024-10-31,PHL
597,0.0247790026280941,0.004249937571878748,0.0024018302971419592,0.03990882193481717,0.011808306577036798,0.560707413700775,0.7656193020950864,0.14975375036753663,0.19138446482943297,0.18294371102213214,,,per_feature,2024-10-31,POL
53,0.014616446358076515,0.010639849738773743,-0.0007225954725020682,0.03074740029230358,0.04600548436486673,0.4988728050082507,0.8009192065795839,0.22060957910014514,0.2358490566037736,0.23673601032091598,,,per_feature,2024-10-31,QAT
321,0.036983770954664895,0.03607056802187392,0.02512065668694335,0.023196038386714597,0.046548461915200234,0.5114284633392694,0.7744565217391305,0.20888322110640276,0.24617098159865333,0.21846157195100716,,,per_feature,2024-10-31,SAU
868,0.048274721906339114,0.05121257653484834,0.00234969026138491,0.06779147929637362,0.10585611640194026,0.677445486092111,0.830650606484539,0.2201492764969656,0.24277741286360838,0.2527427976660514,,,per_feature,2024-10-31,THA
557,0.00806385448404609,0.0003874353142512277,0.006272616232394682,0.0022799717153354454,0.0003992905287648618,0.7856405584324063,0.86415611820499,0.10315586548175698,0.07647752204295667,0.08543637650730901,,,per_feature,2024-10-31,TUR
2100,0.03396603721787581,0.022032593210450924,0.014656110458749764,0.024077085821041715,0.02598257637403345,0.8020043165768719,0.8993636295607074,0.2577891123230723,0.2840393598845835,0.28344786120741633,,,per_feature,2024-10-31,TWN
207,-0.005819097252123614,0.0007780261413055101,0.0010556472794911904,-0.013334012164507936,0.003777228943111055,0.5155795905080032,0.7516100053035468,-0.15888587632994555,-0.18802020759597793,-0.16054458767628882,,,per_feature,2024-10-31,ZAF
130,0.010797312205670782,0.0035462400135831684,0.0025254856354749323,0.02368131311160479,0.01852371190131119,0.3492976310562531,0.5377568995889606,0.1434679477639265,0.16823958846864404,0.10853911502162959,,,per_feature,2024-11-30,ARE
228,-0.007719608170177158,0.0004823831496053588,-0.0364540614225109,0.0558169979872931,0.0190182179443229,0.5147975399683848,0.7403341375773659,0.001351656462588478,0.05173249959247811,0.04990700401042041,,,per_feature,2024-11-30,BRA
149,-0.050264635190620896,0.038931423722283975,-0.07667446784498778,0.08304040914499575,0.13444012166652108,0.31803591680557775,0.398929802285507,-0.34481398609083536,0.1068474569206558,-0.027479838279175165,,,per_feature,2024-11-30,CHL
5013,0.007045982974010348,0.0006800624626830398,-0.009789571461953611,0.022010824138860744,0.003433968706338275,0.7648761504654557,0.8525521689642327,0.09311015062366108,0.1068775532068238,0.10534517819238097,,,per_feature,2024-11-30,CHN
49,-0.06348325143418239,0.10195487387784985,-0.07146146959187263,0.02937983474382323,0.12218136181583117,0.2715542217050513,0.29265306122448975,-0.3291152175521284,0.20267374327396187,-0.014185121004572355,,,per_feature,2024-11-30,COL
196,0.015080517601896905,0.0018476850710439363,0.036101616544135795,-0.03152575222475023,0.0063322867275252825,0.6667913517920985,0.7540358119038323,0.02335906605178406,-0.00392624836888548,0.0007411022900473912,,,per_feature,2024-11-30,EGY
133,0.028103529147131184,0.010653479165904756,0.02002035461219419,0.022450756076920705,0.016570949981250305,0.3600401922870232,0.5702604543924261,-0.11807673865804266,0.10378898399322595,0.08485426592260842,,,per_feature,2024-11-30,GRC
34,0.012868072030452336,0.001693141407323684,0.00016947428346948505,0.06150971451197241,0.038730291622827595,0.2064486536430448,0.6134453781512605,0.2021390374331551,0.12452253628724218,0.15905271199388846,,,per_feature,2024-11-30,HUN
826,0.002115677195999471,2.272863848862272e-05,0.058845217171231715,-0.08270320641949622,0.018412344258596947,0.6859412401421934,0.8188321988916337,0.059466380520339306,0.008535803646640859,0.018425790193379744,,,per_feature,2024-11-30,IDN
4462,0.03567844058036297,0.011991871526941922,0.03934272300803844,-0.008557910476244233,0.012555321457241253,0.4281748959444325,0.6334322022418883,0.0414619530934012,0.06647161435084997,0.06632769001525335,,,per_feature,2024-11-30,IND
1888,0.019365878577203247,0.0032986117682499705,-0.017906004786816684,0.047391534428441955,0.010834216834971544,0.7864671151391279,0.895521703243324,0.15169985122184887,0.1798167218474593,0.17996006248347218,,,per_feature,2024-11-30,KOR
136,0.03540333591016836,0.01482991200217354,0.038011860735275745,-0.004674950396326414,0.015007989324635318,0.5579791450090503,0.7623157292113925,0.1191737035446782,0.1291923095272172,0.13704021754687276,,,per_feature,2024-11-30,KWT
104,-0.010085028845858546,0.0015670725613606828,-0.012302990053588517,0.005449443125209389,0.0019488277187298397,0.4070069467222216,0.6162914755147766,-0.09518830683879227,-0.1693054518297237,-0.11556598741064761,,,per_feature,2024-11-30,MEX
989,0.010201569007584836,0.0022127787862037396,0.0017121028575142541,0.016544667230650484,0.006500366362326315,0.513124019462223,0.6940693124742344,0.0267492166429984,0.09221669120001888,0.09016993442615344,,,per_feature,2024-11-30,MYS
93,0.04791196255250735,0.023954896843718987,0.03818752933781829,0.019077088879032002,0.026765870456619267,0.5097440849776923,0.5615618752051564,0.03415211692078767,0.017057387939444356,0.04909600188875096,,,per_feature,2024-11-30,PER
248,0.03435991752696215,0.014860032179775828,0.029715391138236333,0.01768523561849774,0.01852525878419009,0.26262168562015586,0.4355295021013924,0.060831808361826556,0.04834225238422673,0.07026250489747941,,,per_feature,2024-11-30,PHL
588,0.024225340953239565,0.0034667683795081006,0.024712419329430708,-0.0009185407672694842,0.0034703509573844604,0.5302740972927044,0.7410119478270015,0.04984761546802465,0.12338253759269127,0.11794430574434259,,,per_feature,2024-11-30,POL
53,-0.0005819967683778516,1.1201467001509258e-05,-0.012424965350071147,0.02481636585577415,0.015739148965846828,0.47722412904797296,0.7566521528785679,0.18222867279471053,0.2693920335429769,0.22568940493468795,,,per_feature,2024-11-30,QAT
325,0.023909832162451346,0.019171305609297473,0.024435755481367786,-0.0011418783157129714,0.019205755830360105,0.46057737648349095,0.7081502455735585,0.08891685456102635,0.15008686836907698,0.12141156730113786,,,per_feature,2024-11-30,SAU
866,0.04952598402230633,0.04643079416349227,0.017242773134392184,0.05221299363894295,0.07830795631294774,0.6182984088419963,0.8067380024325709,0.22863546514239105,0.23818294796617565,0.25139698798277543,,,per_feature,2024-11-30,THA
557,-0.021423397747584314,0.0029554110841878423,-0.026768258203403714,0.006938516403004914,0.003081464186884375,0.7703174778815648,0.8504484302752966,0.04146410379570704,0.014082744605062014,0.021526702258985998,,,per_feature,2024-11-30,TUR
2111,0.022075608693951077,0.008306308068926294,-0.004496215987480609,0.03341655948895028,0.015304831974760957,0.7951693737393182,0.8943862354124221,0.17066471966290003,0.21301708130293018,0.21099518541676304,,,per_feature,2024-11-30,TWN
206,-0.0036221622387505926,0.0002504753592943443,0.0017890523852437073,-0.01174459098217156,0.002324794734724578,0.46074100257743983,0.7526052981087008,-0.10078898509542292,-0.12777303036854767,-0.08371203931541214,,,per_feature,2024-11-30,ZAF
136,0.007663903700629675,0.0008037955573010347,-1.553224905440423e-05,0.02002411242097439,0.005483954845243777,0.3835094304419453,0.5150231382090549,0.12295229587372884,0.12897539355883603,0.11338690113421207,,,per_feature,2024-12-31,ARE
228,-0.010226809907027965,0.0005156290349268566,-0.06652842406406023,0.11682220705841966,0.05217118031173418,0.48194273652757824,0.7198011090670331,0.03231623293850115,0.09125047966086079,0.07669713884194934,,,per_feature,2024-12-31,BRA
149,-0.0515043063823402,0.05294241165520985,-0.07536452324646958,0.07721154332325068,0.1605620890048628,0.3090239598528853,0.3741120986758571,-0.31020661875264927,0.11428311100606703,-0.01727791020567695,,,per_feature,2024-12-31,CHL
5011,-0.03363649332274512,0.013220423807768222,-0.024398543389771668,-0.012305989497707188,0.013992766472414986,0.7506872921240128,0.8551115105398774,-0.10888371431714387,-0.1404022184156792,-0.13635411341920625,,,per_feature,2024-12-31,CHN
49,-0.029685014397375073,0.00865848788199608,-0.03370091513970469,0.014130704370331381,0.010462005420425524,0.2841967843271116,0.3390816326530612,-0.1725440219478903,0.15748916052386552,0.0590967102678666,,,per_feature,2024-12-31,COL
197,0.009074016365810024,0.0005542737018651156,0.00026632948812006525,0.012763631797162273,0.0011287235088772718,0.690061184594267,0.7816285720564183,0.013961789118192283,0.02726119768462772,0.02719998242036583,,,per_feature,2024-12-31,EGY
128,0.009853458752848595,0.00103011934102748,0.029631768963695376,-0.050703480635789396,0.02415604725115461,0.3900779584124081,0.6071518494781175,-0.14882805347006042,-0.06614516572056399,-0.06508652261490569,,,per_feature,2024-12-31,GRC
34,0.012426464725941588,0.0015272811964969213,-0.0033366134154466653,0.04804436052655319,0.021899855607163676,0.32809424391555414,0.5813598166539343,0.1865546218487395,0.14041252864782275,0.19572192513368983,,,per_feature,2024-12-31,HUN
829,-0.008365602540479484,0.000350537555064645,0.02415329722961864,-0.0462013133204321,0.005745508042493741,0.7038522810920281,0.8163686835050313,0.06164519205135921,0.053871655448712114,0.05582775366162603,,,per_feature,2024-12-31,IDN
4517,0.029382934488428294,0.008778908078211245,0.030954157961055953,-0.003656196759872336,0.00888973316436903,0.42974259204776283,0.6119868087594892,0.019926511169761733,0.07517331543941791,0.07188305775367976,,,per_feature,2024-12-31,IND
1889,0.013390050740433994,0.0010108647882989263,-0.02567866215338602,0.051543604707580445,0.007383992918711724,0.7579740127877475,0.8841260098235062,0.10008842603881747,0.13670906880319092,0.1372154878725638,,,per_feature,2024-12-31,KOR
135,0.030528275541607496,0.007941260611754819,0.057225908674082476,-0.04765371954583445,0.021217771549397635,0.5602423774441924,0.7614622963613308,0.024792703150912105,-0.008423568432348065,-0.010033167495854063,,,per_feature,2024-12-31,KWT
103,-0.04800604689070045,0.027845003692628434,-0.05486755738296623,0.020696559760835745,0.03245165035947206,0.33152903533476763,0.5510038219918288,-0.21908360057988843,-0.1885845450951105,-0.20018231340332995,,,per_feature,2024-12-31,MEX
989,0.016375539712188,0.005860277977266626,-0.001801278622516382,0.0357984017899879,0.02664605791193253,0.5077550232914632,0.6790611956648888,0.07407010405064546,0.16680607175824244,0.16378554988772806,,,per_feature,2024-12-31,MYS
92,0.0032186432263397904,0.00011372147415855682,-0.003977924207425498,0.0147049319564769,0.0019188827086500382,0.48939821381416193,0.5537351848712297,-0.07020117291697446,0.029539715696771284,0.016566921492601753,,,per_feature,2024-12-31,PER
244,0.029829929818015157,0.011128126909844993,0.01557079943370792,0.04786488112462512,0.037237154672169925,0.2979038085807004,0.481436047400138,0.0962946441478838,0.17712352700643097,0.1823236641347492,,,per_feature,2024-12-31,PHL
585,0.02083506223030147,0.0023361024312409384,0.017399398210861998,0.006333144706849165,0.002488425062642352,0.5424894232589706,0.7602146322516606,0.07313392711881748,0.10343512834547333,0.10445992160511204,,,per_feature,2024-12-31,POL
53,0.01794748382349948,0.011077936140400646,0.009595554203796444,0.018479152278793307,0.020422956666496517,0.45196497618905535,0.776003870343493,0.15303983228511528,0.17658442186744075,0.20287050475729718,,,per_feature,2024-12-31,QAT
330,0.02514540587990164,0.02141750913418272,0.020726585103285063,0.009158438218459485,0.02359726097020809,0.4824862789044085,0.732181195419609,0.1383816029698912,0.1645947162049238,0.14217627843648284,,,per_feature,2024-12-31,SAU
868,0.048914540112333565,0.044055981555529145,0.01688708569810756,0.04993911882319546,0.07108944283662721,0.6413299867692086,0.8186082773521188,0.22756149334236467,0.23807094759641853,0.2474930694994362,,,per_feature,2024-12-31,THA
560,-0.02456491974922601,0.0035187970126608903,-0.01035278832729844,-0.018420476972860252,0.004319601867586176,0.7715398164131161,0.8594292848054819,0.029033971853719753,-0.013165361712625256,-0.005044136794852773,,,per_feature,2024-12-31,TUR
2118,0.016098169966733796,0.0038286101949956963,-0.009375504796709698,0.031730824467354445,0.009116651861556857,0.8028053223002585,0.8945780463823666,0.15397541348182744,0.20818911455735373,0.2039580115299165,,,per_feature,2024-12-31,TWN
207,-0.04683137034363014,0.024700026389728125,-0.0418366561415431,-0.01116242198127998,0.0258223338760869,0.4474579271825586,0.7221617906506045,-0.1857648472253791,-0.13316367395092596,-0.12297058155015099,,,per_feature,2024-12-31,ZAF
137,0.020076678293666144,0.005204701927616684,0.0065366264039668845,0.03193969783527578,0.01601007273052768,0.4239254848155704,0.5910541938133552,0.024576755690967306,0.09338093737993151,0.06496318853786924,,,per_feature,2025-01-31,ARE
227,-0.010889285844328345,0.0012104346869815652,-0.0510458839249331,0.09033476772221298,0.06805085256184285,0.444530927494144,0.72002630450439,0.06448809834027196,0.14566478376753547,0.11153663856338834,,,per_feature,2025-01-31,BRA
149,-0.023471426940815183,0.016486499388230214,-0.03411980971815186,0.03213995053376686,0.04400615101642813,0.331312979655566,0.3942463268637766,-0.255704963688641,0.01989341031424271,-0.05652750496997614,,,per_feature,2025-01-31,CHL
5012,-0.03932616265991511,0.01558141512617528,-0.015151759921282391,-0.03247127909220952,0.020316471812504955,0.744485693646282,0.8420040770571169,-0.10853418022182346,-0.1559814498899544,-0.15329205606564897,,,per_feature,2025-01-31,CHN
49,0.006313449374851507,0.000950571840238168,-0.00862605223932587,0.03756553988516875,0.029281516991928047,0.39769165197223283,0.46612244897959176,0.0011737688567883694,0.17040061794853764,0.12171472710609832,,,per_feature,2025-01-31,COL
197,0.014869174200296799,0.0016982427366526442,0.004598631302689709,0.014838918656100037,0.0025793429065935625,0.692135534644687,0.7952245965298903,0.035682122562827684,0.05282391909248242,0.053204551420881034,,,per_feature,2025-01-31,EGY
127,-0.027548746767394452,0.007364688708926037,0.004900107156664324,-0.07574312337902461,0.05281911437346187,0.4284065995220528,0.6429918916385452,-0.12505858642669665,-0.07728135545556805,-0.08025168728908885,,,per_feature,2025-01-31,GRC
37,-0.012096904806101927,0.002177366014642468,0.007313938409881905,-0.05526196301059127,0.04201083335216116,0.3512514242795006,0.4547178757705073,0.07017543859649122,-0.009246088193456613,-0.025604551920341393,,,per_feature,2025-01-31,HUN
832,-0.006477300460538761,0.0001670308946063459,0.027105635852994473,-0.04912289544349388,0.0052837871250693835,0.6836514014549017,0.8142571107865529,0.05495629173596399,0.041039182935054756,0.048734993400704536,,,per_feature,2025-01-31,IDN
4558,0.03412647382628346,0.009628805152929854,0.039323733982942914,-0.01174439131540218,0.01054586219461151,0.4425312489232466,0.6526133069531982,-0.0019057031597091692,0.0325019912021251,0.03174226227107569,,,per_feature,2025-01-31,IND
1891,0.04698556289164056,0.01463836526236284,-0.005259256725253712,0.06737701130203863,0.026640983443350197,0.7754101674619255,0.8915257675445073,0.2181162517992879,0.2565270359956786,0.259185251897851,,,per_feature,2025-01-31,KOR
135,0.07983652130423091,0.038010191217426215,0.15775598642195285,-0.1343195213961007,0.10939430041022158,0.5801052915292408,0.782811433030924,0.11481820653872372,0.0060189323223782945,0.026909602611475736,,,per_feature,2025-01-31,KWT
103,-0.017953739739114564,0.004117411193119036,-0.01763133015228893,-0.0008410759865166434,0.004125119580064784,0.38332991548192347,0.6160106312876159,-0.08695031410622502,-0.12816851908799368,-0.08472081887273207,,,per_feature,2025-01-31,MEX
990,0.005315896962752871,0.0005487611960814931,-0.01109146268199767,0.03453583524510712,0.01848278531857861,0.4750821727134831,0.6564539135765104,-0.004672106886023935,0.1447907848789388,0.13838086343714404,,,per_feature,2025-01-31,MYS
92,0.01188489702280591,0.0013979257009132384,-0.00032357133773478364,0.02393989208762939,0.005594863847399711,0.5099633831197498,0.5692862537182313,0.04433271170366614,0.20140995710325985,0.17564947396299457,,,per_feature,2025-01-31,PER
245,0.015649001645888155,0.0033638569528147144,0.0014260655187006456,0.04908768980576847,0.03368373536138081,0.28974547760236224,0.4927669748427161,0.06269492203118752,0.16617434658789548,0.1563521530163445,,,per_feature,2025-01-31,PHL
577,0.037630077974159515,0.008977979880905984,0.0367999695126308,0.001454257134022596,0.008987019748162073,0.5708127140014321,0.782472491749274,0.10166364382981659,0.13381428862819972,0.13808629681421447,,,per_feature,2025-01-31,POL
52,0.011412956545704945,0.0030799258958115194,0.0024189326866455828,0.017372032283613306,0.00830304470978438,0.5177300912292376,0.8537522410996328,-0.012037906599504824,-0.010330402117305558,0.01331853496115427,,,per_feature,2025-01-31,QAT
337,0.021275121135253178,0.01555628542069487,0.010661669874167674,0.020717244256832464,0.026435969776209434,0.5123003392472819,0.7584374082890403,0.1193042007068485,0.1620490329118496,0.16822862711358488,,,per_feature,2025-01-31,SAU
860,0.03908599183205036,0.02526925554261794,0.008085475357221775,0.04789666416037929,0.047318786452530515,0.6472374854947209,0.7950735969211727,0.2077493574271691,0.24847084601094888,0.2520386876460366,,,per_feature,2025-01-31,THA
563,-0.037086059130654096,0.00693976874325275,-0.016517982000978655,-0.026673342180180144,0.00839506390520961,0.7711098590747348,0.8590942474797733,-0.052318324832422894,-0.04923834957039918,-0.05006915780930105,,,per_feature,2025-01-31,TUR
2125,0.012063131205185323,0.001921078329585879,0.0017701711459490628,0.013211015141436423,0.002826518536511946,0.7791195414591694,0.8912485075007803,0.13573606603756172,0.17136648267639373,0.16777409386547915,,,per_feature,2025-01-31,TWN
206,-0.05518499526444654,0.027258854421088774,-0.026180674746474265,-0.06112209937875344,0.053168603340151055,0.474530829482834,0.7010601022008531,-0.16713860506427317,-0.19652153202495848,-0.18057846800938235,,,per_feature,2025-01-31,ZAF
135,-0.003991693847637489,0.00024319594841049064,0.0005245670390671558,-0.01187171871107342,0.002083023043125687,0.38042182405203384,0.5609696614964393,-0.013274330887643866,-0.04591021108945356,-0.07296126348808406,,,per_feature,2025-02-28,ARE
