n_firms,b1_base,r2_base,b1_full,b2_full,r2_full,corr_base_path2,rank_corr_base_path2,rank_corr_base,rank_corr_path2,rank_corr_combined,entropy_ratio,missingness_excess,variant,eom,split,vol_regime,period
14948,0.028904065286450776,0.007713339958112186,-0.0005904214366038163,0.03831711668068006,0.01323699681750412,0.7697470289541869,0.7740029286939815,0.15862239497351074,0.18872860418654258,0.18995492302135594,0.7745364000707557,-0.007465299403792991,linear,2017-11-30,val,low,early
14948,0.036100844207379836,0.013034481155278055,0.008856765103505835,0.035059550234563024,0.01790446524176259,0.777080108603513,0.7756699938243734,0.2193293121083533,0.22832391459058118,0.2316374542139589,0.7707750767384296,-0.008448213795389879,linear,2017-12-31,val,low,early
15107,0.03906120183321889,0.018627791910709623,0.006130500028002306,0.04249632162223274,0.027436460288198794,0.7749071107363016,0.781120336129847,0.22852930370730531,0.24949839957822476,0.25280098856656874,0.7703238422316815,-0.009621126936249301,linear,2018-01-31,val,low,early
15031,0.03724210930830312,0.016256984025290633,0.004194035061896154,0.04241260700025328,0.024539804963532585,0.7792040287973365,0.7832959392667438,0.21546429569603265,0.24208413917535132,0.24476420392255555,0.773159290120422,-0.008626672855291652,linear,2018-02-28,val,low,early
15022,0.05265724453430488,0.036415563137954465,0.03989418073165555,0.017492484043761844,0.03829480941451924,0.7296312959734594,0.74034299322844,0.2716795728964113,0.255963131700292,0.265044737828272,0.7801741633427169,-0.00948181738626233,linear,2018-03-31,val,low,early
15096,0.06199202454369939,0.05715078517023253,0.06980088960772032,-0.010466600354041122,0.0578731069842261,0.7460746374063383,0.7486402592962348,0.3197284804278267,0.24422602658966888,0.25681654289557554,0.772727574755722,-0.006269871781145076,linear,2018-04-30,val,low,early
15153,0.056272797766287457,0.045839602077483055,0.06463581230516996,-0.011556803691999143,0.04676055077052099,0.7236442498949277,0.7285934280483575,0.30163414322146204,0.2346740699359748,0.24600318758776826,0.7725912979032451,-0.007923938164191069,linear,2018-05-31,val,low,early
15154,0.0507344897379866,0.03438597973415358,0.06027857666320157,-0.012829055498840567,0.03536780231389702,0.7439430693923084,0.740515636288617,0.23924906926215014,0.19686993108859396,0.20509916171691026,0.7775747687733378,-0.007823447773549557,linear,2018-06-30,val,low,early
15108,0.046086961950486345,0.0281346483149999,0.02824466429977396,0.023489351148717304,0.03122629575382818,0.7595909115471909,0.7678037554410774,0.23495767932887426,0.2428397172056492,0.24697520923679198,0.7703464484279946,-0.006243655039230607,linear,2018-07-31,val,low,early
15191,0.0022554721279374095,5.8508226758013926e-05,-0.035535213752294556,0.05062196554486192,0.013105980789322347,0.7465274307993431,0.7550569418120201,0.0035464518084986603,0.09427783503236281,0.08897610844093756,0.7685970304545796,-0.006132499909412263,linear,2018-08-31,val,low,early
15348,-0.008787242764018436,0.0007820092519710276,-0.03005379519603435,0.029034208802874075,0.0047390562104376865,0.7324653678836676,0.7296541253667382,-0.06920741074951782,0.01148220255019913,0.005536011612333474,0.774474775982745,-0.007077440065782572,linear,2018-09-30,val,low,early
15387,-0.02724717656812264,0.006468334042683321,-0.07160157699108204,0.05976174027332793,0.020444728575586657,0.7421872291550341,0.7454074611088821,-0.14015237266077474,-0.0008009710476823466,-0.010579810169381235,0.7702934568925033,-0.0074978605826052525,linear,2018-10-31,val,low,early
15450,-0.002764411531538004,7.989852800582842e-05,-0.039334422466922155,0.0503881310502763,0.012642876596112074,0.7257663694428933,0.7253118939687367,-0.03037537456804613,0.08685948316934523,0.08006328795484635,0.7740852787122701,-0.007801524723348535,linear,2018-11-30,val,low,early
15458,-0.009074537484370608,0.00075671157705548,-0.05494735787091263,0.06119053351005529,0.015826812342369934,0.7496718488160968,0.7423388425127687,-0.05366036961731027,0.06761032579733936,0.06021679346353207,0.7718160466526531,-0.00708178805088115,linear,2018-12-31,val,low,early
15520,-0.009511246651735953,0.0008467379263282782,-0.05366780750879667,0.0569636106415301,0.012968367815850423,0.7751713832699529,0.7588899455322725,-0.06607124423042855,0.04524453386492591,0.03845181787352232,0.7705658763536742,-0.006901980358353447,linear,2019-01-31,val,low,early
15482,0.02691497733609813,0.008113087831443377,-0.00834798761547225,0.04815769528922455,0.020160229788280137,0.7322394632836312,0.726116464400341,0.1111245721088356,0.19473799575519107,0.19299389791526333,0.770954141247235,-0.01060427712967811,linear,2019-02-28,val,low,early
15554,0.03805671977549032,0.016235871248735045,0.019560873785468252,0.026231116246171398,0.020114317599868703,0.7051109002162909,0.7097087805507681,0.16444354589614515,0.20260170435450423,0.20523340150108127,0.7769403767889472,-0.006406041656258949,linear,2019-03-31,val,low,early
15576,0.025700968920613375,0.00700822748774943,-0.007762208046202399,0.04591932429627189,0.017499247442163246,0.7287384446447958,0.7224386423287051,0.09687306359572452,0.1931135698691519,0.19017866584789667,0.7702411031673684,-0.00963958218036678,linear,2019-04-30,val,low,early
15583,0.013580834976619768,0.001713622778445334,-0.02745247563861889,0.05646821550860482,0.015695891793231276,0.7266620743305121,0.721266368730725,0.047591314873816556,0.17034167845069584,0.16487876703683635,0.7718739599754038,-0.009253656547840286,linear,2019-05-31,val,low,mid
15552,0.0023828346598856283,4.9203465857572404e-05,-0.0390944745395339,0.05856667671883526,0.014864994849440483,0.708206637684579,0.6938036743504882,-0.009156696298751849,0.14009235830866307,0.13236424112503456,0.7732692486214328,-0.010430424490403014,linear,2019-06-30,val,low,mid
15590,-0.0034117959915523272,9.461665650267737e-05,-0.03368004100813998,0.04229154242400071,0.00718583862281541,0.7157044477857626,0.6981506271170955,-0.009345975439091754,0.08930065468700836,0.0822080520970339,0.7795794814688524,-0.009327527047906495,linear,2019-07-31,val,low,mid
15606,-0.011601031045752375,0.001029522354891954,-0.0492735120935406,0.05120062483167496,0.01022662792491269,0.7357816661735342,0.7241304493851779,-0.05150537412829956,0.05928249876450323,0.05165519087889082,0.7775244088918644,-0.009789540923420104,linear,2019-08-31,val,low,mid
15634,-0.03047715653229766,0.007904644059907207,-0.07059734938086824,0.05471907188938609,0.01968724356571938,0.7332030947026988,0.7292849267076006,-0.1107654683975407,0.0026518955602809033,-0.004500859794878733,0.7764520057414016,-0.010472358998143055,linear,2019-09-30,val,low,mid
15681,-0.022817731461798937,0.004190621920696858,-0.0598693621336982,0.05188479264846472,0.014808725316701188,0.7141134960858984,0.6985065876865092,-0.10131112245063405,0.029246482139105814,0.020781495076569675,0.7748549612205681,-0.00832953897940492,linear,2019-10-31,val,low,mid
15729,-0.028894706305670224,0.005828497320848336,-0.06984161338186995,0.055871252267136504,0.0159157323387058,0.7328797085199982,0.7136900044740934,-0.12913100341426537,0.007767277847032012,-0.0011520802685244932,0.775217484447591,-0.010200688196082084,linear,2019-11-30,val,high,mid
15780,-0.01562879945157846,0.0015124547824717505,-0.030750104081078186,0.021022951214256493,0.002833274820922105,0.7192760176906293,0.6974761971600435,-0.06826734022136215,0.023340791162043375,0.01663570098134316,0.7688168878629065,-0.01001365875173699,linear,2019-12-31,val,high,mid
15811,-0.04214380711495641,0.00899905676430901,-0.06569011758121626,0.03194322005867264,0.011359861065707855,0.7371301460216769,0.7239277024649714,-0.1449389715886082,-0.03674358751499192,-0.04462942680689603,0.7690318932856376,-0.00804084995156122,linear,2020-01-31,val,high,mid
15782,-0.03115485992866677,0.004198634912552124,-0.02381504962993662,-0.009982086407529286,0.004396618937512309,0.7352982131262165,0.7213829398719352,-0.11053179570021528,-0.03488044444275591,-0.04176545401457584,0.7736716602428175,-0.007976606576504588,linear,2020-02-29,val,high,mid
15731,-0.00763217821984577,0.0001976692850991224,0.038196799234393314,-0.06538238522617652,0.007576946147643815,0.700937680625866,0.6828009825437832,0.00012105908939585447,-0.012669791420315386,-0.013575746066713053,0.7812524827450812,-0.010607917922603582,linear,2020-03-31,val,high,mid
15791,0.0005536526443488691,1.4063246825957165e-06,-0.0025096921230875753,0.0042694234153805655,4.198094144780562e-05,0.7175078387399387,0.7009907226655342,0.003499045090828535,0.04723435571546161,0.0441220101368347,0.7808078913799179,-0.007358647902151782,linear,2020-04-30,val,high,mid
15775,0.017655432532986653,0.0013463067572369036,0.03754617855404287,-0.02690761252586192,0.0027645840083796447,0.7392237420518704,0.7136292575838055,0.04922642848112579,0.054476383535287505,0.05354651066475429,0.7828881121813872,-0.007557845680496241,linear,2020-05-31,val,high,mid
15952,0.038471836925349584,0.0061517115815945544,0.08745781089031003,-0.0671075587590711,0.014895795598255823,0.729962091763949,0.7068236369857839,0.1232326197737803,0.05771807525378068,0.0625283620398378,0.7788034423465388,-0.00880696567267095,linear,2020-06-30,val,high,mid
16043,0.0920913349981172,0.03619751510895497,0.14722712206143201,-0.08483349700610758,0.05393928421524108,0.6499294383600236,0.634067401348704,0.2691588794084789,0.09487322630010891,0.10966411299347849,0.784269603548244,-0.0004149576387915653,linear,2020-07-31,val,high,mid
16127,0.08280432858868335,0.030114174307794395,0.13335103499645148,-0.07487363811866425,0.04351464968722352,0.6750934998996792,0.6508949431518923,0.252506750624152,0.11331035826608044,0.1252407738156883,0.7833965248988872,-0.004057666703903178,linear,2020-08-31,val,high,mid
16191,0.09174028170940883,0.036387404572700954,0.14607385011958843,-0.07620387988200464,0.048730413067407996,0.7130026514961246,0.6802357348517356,0.2585551473453117,0.14837872136100988,0.15918760824353972,0.7822203221256752,-0.0030447300825008285,linear,2020-09-30,val,high,mid
16195,0.09919543918661965,0.03654267425916424,0.16431592960368757,-0.09602915803685269,0.05504075046301504,0.6781324729729978,0.6454673706243129,0.254350830553026,0.10713964645286543,0.11989619173537909,0.784915368051733,-0.005900820074290345,linear,2020-10-31,val,high,mid
16250,0.10823167933889034,0.04845467835109907,0.16245724579524431,-0.07644247325434848,0.06046293302129757,0.7093643644405628,0.6780767211393727,0.2867821531163783,0.15113766316224303,0.16201703713002094,0.7721245885607338,-0.005213146748868358,linear,2020-11-30,val,high,mid
16358,0.0817231539085924,0.029500632220036738,0.10960633479166738,-0.03687628394148751,0.032073123474859466,0.7561277304217628,0.7276950278364873,0.21580975013335202,0.16047409903646953,0.1652545095040448,0.7625561864175634,-0.0013708997843523637,linear,2020-12-31,val,high,mid
16522,0.07554932606520252,0.022226344711740342,0.10299435368953344,-0.0360435708565977,0.024352169543212288,0.7614403060538584,0.7434633375619666,0.18329484652432232,0.12907205675615818,0.1339287227792508,0.7807726620213435,-0.0038355173047762555,linear,2021-01-31,test,high,mid
16535,0.06607283028233381,0.01845311788499593,0.095293074244323,-0.03815444379122934,0.020997465014554684,0.7658411723117882,0.7457574094913489,0.17408981171747978,0.11735707836017967,0.12270499250808138,0.7869052522297815,-0.0063781150035987855,linear,2021-02-28,test,high,mid
16655,0.06509375893557823,0.018524228738637682,0.12808855584677897,-0.0831950843553609,0.03143452758278531,0.7571937380591154,0.7272939217899846,0.1776210663067454,0.07699796078580685,0.08474808286751967,0.7817812118933691,-0.0069554940276945225,linear,2021-03-31,test,high,mid
16763,0.0691267599989354,0.022049141172303943,0.11820407997396475,-0.06604806110302772,0.03106425395021495,0.743054665881216,0.7248747267744752,0.18945880089641925,0.08400830282679791,0.09253747612008391,0.78595824510922,-0.005423472148403468,linear,2021-04-30,test,high,mid
16879,0.05047180108221545,0.012146376668954573,0.07866542015421474,-0.0375684974230185,0.015085992397407377,0.750459054950517,0.7309645599083917,0.12902543088524898,0.06553036259882133,0.07169513160682156,0.7838865155724695,-0.005931993814379047,linear,2021-05-31,test,high,mid
17014,0.06037261079104103,0.01734205717125592,0.07613329103027741,-0.020987408044867574,0.018255929093137002,0.7509588704587671,0.7390843895898921,0.13704227660428558,0.10059468140949632,0.10542072624694718,0.7872077709355902,-0.004409209284391177,linear,2021-06-30,test,high,mid
17105,0.08303147442666432,0.03881475991842376,0.12006143135048816,-0.047254693109076824,0.04366666173147993,0.7836249584424538,0.7824950339187792,0.2248708718013262,0.1427429612688663,0.15230860199624946,0.7761876150897206,-0.0060707265686431675,linear,2021-07-31,test,high,mid
17181,0.068763433151113,0.030343396576522408,0.09170766919252814,-0.029737693149927667,0.032640082444434615,0.7715539980095298,0.7748176078058937,0.1961099129452271,0.13992728840665702,0.14734208406562563,0.7703124536746531,-0.007513202129362302,linear,2021-08-31,test,high,mid
17229,0.07099204733579322,0.03234787435491848,0.09401461938797434,-0.02986322190046732,0.03466987713346947,0.7709339644900494,0.7826853681474945,0.22563716493540528,0.16931753813767575,0.17687329057299053,0.7798161494106116,-0.006585835514213227,linear,2021-09-30,test,high,mid
17281,0.09897432263795233,0.06176064470676368,0.14969020219980514,-0.06444505483413716,0.07172883623510329,0.7869630911535928,0.7938080298576524,0.3425169745374834,0.2331014954746595,0.24469192333904255,0.7802979873662879,-0.004532742740526162,linear,2021-10-31,test,high,mid
17352,0.09086300305700692,0.06152267224706265,0.14051751052961206,-0.06605335246011144,0.07566227277924997,0.7517333431724551,0.7635385547358211,0.3447767575286394,0.20160481645305428,0.21634161395680943,0.7817997875994558,-0.004017008854759247,linear,2021-11-30,test,high,mid
17409,0.06118837365199534,0.037871772669504145,0.06961852242326147,-0.01132308047299224,0.03844980761942074,0.7445101879626091,0.757268774156823,0.27083042149870756,0.2058006503130853,0.21381289828543673,0.7868336248043815,-0.00607603819170441,linear,2021-12-31,test,low,mid
17484,0.02915173610205347,0.008719451796789013,0.01344800138748076,0.019504708508802024,0.010092551368153013,0.805125321789896,0.820000136019802,0.12260899538718754,0.12188096633812001,0.12503244930282634,0.7739308619898149,-0.004691608734106644,linear,2022-01-31,test,low,mid
17519,0.05311261120155646,0.025682491534608887,0.0418080920724349,0.01425353407499142,0.026368685019579563,0.7931028943167163,0.8074857152706477,0.21882896771154497,0.20979922991070646,0.21242817973893657,0.7774205620596826,-0.003051756333117339,linear,2022-02-28,test,low,mid
17575,0.0656350802732549,0.03760810937278236,0.061861655310672684,0.004781055427325384,0.037683359005461714,0.7892451823533584,0.8069816054364211,0.2385351961403865,0.20812562430869452,0.21233106385295725,0.7705862398766413,-0.005253929474712492,linear,2022-03-31,test,low,mid
17734,0.010563212613039595,0.0009364512965780447,-0.016492996147091557,0.033167376690471824,0.004025209975993427,0.8157476249212856,0.8336295804439565,0.011937011823902688,0.058695880211403005,0.054137750100334864,0.7776957812672161,-0.0036798978459926346,linear,2022-04-30,test,low,mid
17780,0.03084483749182745,0.007055738406781087,0.01934141123640827,0.01440244838138497,0.0076127026151765476,0.7987132431096482,0.8119498775874732,0.06929580681368065,0.08236389387848866,0.08095330008028993,0.7794883968600388,-0.0034520427334550083,linear,2022-05-31,test,high,mid
17812,0.060122410587310236,0.02581273499572856,0.07471075537715612,-0.01956047960965164,0.027025229854760302,0.7458071111223081,0.7678666039716426,0.23366071718639794,0.1660050428744279,0.1725295503676105,0.7715053292132156,-0.0010600857316637139,linear,2022-06-30,test,high,mid
17832,0.05849976890137595,0.028440872700376096,0.053307968620705484,0.006535859655890946,0.028571870631409868,0.7943561450236059,0.8152618613076221,0.22195066654056764,0.20197102451363177,0.2049897379264387,0.7656024941012077,-0.0038466025169863294,linear,2022-07-31,test,low,mid
17946,0.0301474530591272,0.008376524281157871,0.0014606101998743126,0.03554727766989297,0.012437964084447417,0.8070053387953321,0.8257115295706992,0.1105897843747077,0.14801850355252008,0.14466735979052472,0.7560968061570408,-0.0029429946394874617,linear,2022-08-31,test,low,mid
18009,0.008285707304769716,0.0004942759117443352,-0.011786784702606207,0.02473203180571301,0.0019973319134013456,0.8115989889165763,0.8251233681334993,0.052437728676287446,0.07246813259348822,0.07073628591325974,0.7625767603583267,-0.003221399937722655,linear,2022-09-30,test,high,late
18025,0.02438403879092701,0.004526219817916788,0.009738159480728224,0.01835405002198331,0.005457750341384737,0.7979644434145107,0.8136000128208976,0.11617277508514504,0.12419805091544385,0.12649799550561638,0.7597355966351177,-0.0038789505915532503,linear,2022-10-31,test,low,late
18108,0.030292853879441375,0.007952124454830067,0.019034188545166253,0.014038032010482178,0.008561398193567049,0.8020116584621422,0.817630344321298,0.14595124894854847,0.13827249949321635,0.14383373646507708,0.7634878871592272,-0.00590202008901645,linear,2022-11-30,test,low,late
18163,0.032482342555703675,0.007821794971055507,0.03036831936920126,0.0026287590907190846,0.007839892921492453,0.8041905376439178,0.8200623763006615,0.12971563633785727,0.12107803867228416,0.12630844572860475,0.7623079649393361,-0.007583924999148353,linear,2022-12-31,test,high,late
18201,0.05944048163369717,0.026917123800127674,0.05172678531075505,0.009786137952000127,0.027193423399816674,0.7882268123313085,0.8052455190434156,0.22329299460468932,0.20938887329723174,0.21416263303833455,0.7649142619416697,-0.008623826762264324,linear,2023-01-31,test,low,late
18216,0.05957060225885914,0.024990865279665986,0.0789294836590497,-0.025166873547005107,0.026812052624958893,0.7692207521934198,0.7831557633241736,0.24320252110142043,0.18296490891450043,0.1895343284477823,0.758828472504228,-0.004765218995096259,linear,2023-02-28,test,high,late
18275,0.06616225700965939,0.029344320281258773,0.12301149775973699,-0.07527130208861295,0.045660256674484034,0.7552578362884261,0.7725662754997902,0.2338907953134303,0.1284214541974695,0.137101936882971,0.7611166556272803,-0.005442900643646806,linear,2023-03-31,test,high,late
18380,0.05839640172144735,0.025945095667133433,0.04948799895375512,0.010901228250135907,0.026245446441217957,0.8171925734678803,0.8262260590423177,0.19936095898778405,0.18604317733977435,0.18842481051729032,0.7493410226647813,-0.0008546855882571782,linear,2023-04-30,test,high,late
18479,0.05323412832559141,0.020051973482200558,0.04561931634583623,0.009269654071115581,0.020249679877208937,0.8214774706081583,0.818437032650377,0.1647181855566292,0.15673934228726505,0.15778127526695654,0.7485084046179435,-0.004477958110025047,linear,2023-05-31,test,high,late
18513,0.056239051106718806,0.023661552973314737,0.06956980699732598,-0.016469614127933463,0.024361331537022912,0.8094151925510541,0.8120418879160681,0.19180689892451935,0.1574439104016476,0.1620004007429354,0.7456825049083505,-0.0013634423431284075,linear,2023-06-30,test,high,late
18570,0.0932200905266261,0.05100371074285037,0.12405503580443136,-0.03788030214999372,0.05384515306334392,0.8140100138509637,0.8187737632996707,0.3308876982261419,0.2705476605093877,0.27785243660559766,0.7579603781960076,-0.0006144944595374085,linear,2023-07-31,test,high,late
18659,0.0746750215813679,0.03605302134037325,0.0692963176495344,0.006560037685546062,0.036144206070739426,0.8199196696206268,0.8314848418453045,0.2866958748193648,0.27032846718097553,0.27496443823320044,0.7523845484246313,-0.000339675013132162,linear,2023-08-31,test,high,late
18706,0.05211654159262381,0.021397347001681055,0.036434885247327596,0.01929862777102805,0.022394076159100496,0.8125788284715751,0.8221480078097995,0.2385326581267995,0.2315039785834104,0.23626293640528206,0.7661124217120704,-0.0006134540756680534,linear,2023-09-30,test,low,late
18743,0.06991814739523573,0.032715403222989825,0.042230693863041395,0.034145819307913265,0.035387900830398555,0.810859252856426,0.8140167474980358,0.2640295375902114,0.2632157306918947,0.2678144367946724,0.7614102784385597,0.0008371891517156918,linear,2023-10-31,test,high,late
18779,0.08232678085617892,0.049618471390724506,0.06448144637443314,0.021875138205254215,0.05079028736687452,0.8157815650944579,0.8145196380118336,0.31897028587431325,0.2922402923389641,0.2990810718015557,0.7717919163115858,-0.0010014674848750668,linear,2023-11-30,test,high,late
18828,0.08304931460885463,0.04629223680479777,0.009551794354579993,0.0894955465858752,0.06379358879315522,0.8212422076636603,0.818754105004505,0.30196872034059297,0.3416813244719436,0.3424875883619308,0.7581292545120303,-0.00261307894508347,linear,2023-12-31,test,high,late
18910,0.04347867672754993,0.014714993800505116,-0.008155770101389709,0.062326788369327556,0.02419999561471642,0.8284470960216017,0.837760450549052,0.16555523840876982,0.19116576638947164,0.19329420196887862,0.7587849142794783,-0.001178383108910747,linear,2024-01-31,test,low,late
18929,0.06790854164010982,0.03629960262254217,0.022343668589521748,0.053865403602805395,0.042796074505244364,0.8459023789473828,0.856004830448211,0.2444684688539861,0.24801232122598244,0.2536127194166053,0.7525668310153785,-0.00027411064922329295,linear,2024-02-29,test,low,late
18964,0.0443356034782595,0.014696702077911739,0.03668005553379972,0.009040767922126698,0.014869625587234259,0.8467807171247993,0.8533030936907752,0.12265734145270862,0.10792153511738871,0.11168759774539228,0.7548724338162789,0.0007300289478022394,linear,2024-03-31,test,high,late
19108,-0.007061611259996048,0.0003608586471012254,0.012501169449052565,-0.022781544283492768,0.0013471694650971644,0.8587117916855876,0.8682702884269111,-0.004437264061500218,-0.03444316037075354,-0.030921344526612174,0.7522603959236847,-0.002870364830805931,linear,2024-04-30,test,high,late
19160,-0.01850428408181111,0.0024452719680475576,0.02661483813827259,-0.05290260312587959,0.007893795133938064,0.8528714950512001,0.8617938692544981,-0.06566200322834308,-0.10874439489868827,-0.10494637225160168,0.7664749474183882,-0.003845190096457306,linear,2024-05-31,test,high,late
19204,-0.02400805789583885,0.003901013967989697,0.04394984427525759,-0.0802677626587729,0.016250246939313318,0.8466400447707914,0.8572423037131249,-0.05834453475042104,-0.1244203418920623,-0.11910789327116376,0.7633032741595036,-0.003168986721024317,linear,2024-06-30,test,high,late
