variant,seed,epoch,train_loss,train_main,train_aux,val_loss,val_corr_6m,val_base_corr_6m,val_path2_corr_6m,best_epoch,stopped_epoch,gap_loss
linear,0,15,0.43048268070514684,0.24786629992041662,0.48145073427713214,1.7743702032603323,0.13274649280744294,0.0925028305190305,0.1269133433699608,10,25,1.3438875225551854
linear,0,16,0.4238234625520399,0.2716387631155775,0.37207505816006026,2.720250031289955,0.13129882654951264,0.10251368417521008,0.13051490776706487,10,25,2.2964265687379153
linear,0,17,0.45418716971124967,0.3144030030004801,0.2916581659665063,2.4580406679771842,0.12152109134282606,0.1055057997815311,0.11814904233130316,10,25,2.0038534982659346
linear,0,18,0.6185483340052,0.4394129473709938,0.380683525138184,1.7907988981654246,0.12509763966081663,0.109531165791365,0.12174236957992737,10,25,1.1722505641602246
linear,0,19,0.31125454523966517,0.17821003654705647,0.2813892285407286,2.5448792326419305,0.12071683371905237,0.0965522572475796,0.11730134334065952,10,25,2.233624687402265
linear,0,20,0.30128898127568104,0.17718900571823282,0.274401067842439,6.449221608725687,0.1261262057630423,0.12161204409785568,0.12179352012462914,10,25,6.147932627450007
linear,0,21,0.3306577426228037,0.16934100976747563,0.4527377427701443,6.978926842908065,0.11295327004045248,0.09863848307480415,0.11221017009035374,10,25,6.648269100285261
linear,0,22,0.3340945613685079,0.19262041339576055,0.3281491529026151,4.582278138228381,0.12217897867473464,0.11349565115136405,0.1216138031109343,10,25,4.248183576859874
linear,0,23,0.23241976236241743,0.12374883489785914,0.2617188818019294,4.371909398616602,0.11828784126943598,0.09845156703086104,0.11815234540069165,10,25,4.139489636254185
linear,0,24,0.3426315090425002,0.24507749485368596,0.20983529206514576,6.642515044938773,0.1174703019632337,0.11219719580840319,0.11542864551302046,10,25,6.299883535896273
linear,0,25,0.2731083232026163,0.17464191252966949,0.21009658035740764,4.76354384199949,0.12202739529311657,0.11408465169370174,0.12122153514064848,10,25,4.490435518796874
linear,1,1,1.2010036110286675,0.7216546073721273,0.7396020329897366,1.032102671265602,0.1315922441271444,0.12279760848420361,0.1318876269661511,6,21,-0.16890093976306542
linear,1,2,0.8541536119190001,0.5492868708626588,0.5230059060961052,3.7361112967133523,0.1368046695890371,0.11577004824988156,0.13966875520224373,6,21,2.881957684794352
linear,1,3,1.1761220380301691,0.9126117637170316,0.5151792999656348,1.3650897063314915,0.13307738395718235,0.12221988192371404,0.131319293876489,6,21,0.1889676683013224
linear,1,4,1.23595761850528,0.848106504249506,0.43998733899214254,3.9556720048189162,0.13578572788586218,0.13083165479135156,0.1276991898349176,6,21,2.719714386313636
linear,1,5,0.9056868666694278,0.6587723859273331,0.5433923610215292,0.9997381730626027,0.13506453981002173,0.1231262131089655,0.13269635254206757,6,21,0.09405130639317494
linear,1,6,0.6989229289363952,0.45863834356935385,0.49716334438226256,0.8197228646526734,0.11996259475126862,0.12691822423657867,0.1138553335952262,6,21,0.12079993571627823
linear,1,7,0.6698530572263287,0.45327687979517167,0.4967885810226526,1.3190935553361973,0.13587715410006543,0.12109744041226804,0.13396760920683543,6,21,0.6492404981098686
linear,1,8,0.5571428844659028,0.33436747268892114,0.4377191176667894,4.594327528929958,0.13261233772306394,0.11611418595615154,0.131440014205873,6,21,4.037184644464055
linear,1,9,0.706088398735682,0.4836190204626134,0.42650429076022034,4.473848301793138,0.13542861763077477,0.11904858383738125,0.1338360724815478,6,21,3.7677599030574562
linear,1,10,0.7008157105883583,0.4451701293574168,0.6018004431151687,3.5783411633223294,0.1464511995164988,0.12654372799831132,0.14442966061954696,6,21,2.877525452733971
linear,1,11,0.5223394215055224,0.31031576767909863,0.3940809008275495,5.172028377527992,0.13514347472907198,0.12481060838933142,0.1299165591287116,6,21,4.6496889560224695
linear,1,12,0.678347293148926,0.4304882205894132,0.6692587218201073,1.4452226898943386,0.13058930668242585,0.1224575626780279,0.1272309948282782,6,21,0.7668753967454126
linear,1,13,0.5255098253089402,0.3278667247122651,0.42234843820300383,3.8667607988463715,0.14174733966744194,0.1359230749231453,0.13497042340459303,6,21,3.341250973537431
linear,1,14,0.560305569443338,0.40044251659735763,0.4075126723087773,2.795875662006438,0.14302408994796376,0.1225923332075278,0.14226118714432232,6,21,2.2355700925631
linear,1,15,0.5661218645418846,0.38149253128496197,0.43168172584869136,2.17896619355306,0.1330875469003028,0.11547389853900919,0.13228158177844307,6,21,1.6128443290111756
linear,1,16,0.5375980263176773,0.35584668986962603,0.3364702154142342,6.534324944888552,0.1357943872222677,0.12654286465452363,0.13401680958243864,6,21,5.996726918570875
linear,1,17,0.3512078013071524,0.20870758552447505,0.2825728305238838,5.192983926770588,0.13249714126965653,0.11258847625770917,0.13180192715177932,6,21,4.8417761254634355
linear,1,18,0.3156592325928311,0.17641034497511496,0.2987269822440538,3.0738540027445804,0.1341945187576736,0.11452786491330093,0.13339087654215595,6,21,2.7581947701517495
linear,1,19,0.304368131330222,0.1796279789525842,0.2823206496464499,4.328192053921521,0.1297815161701389,0.11830438560185333,0.12846539928965892,6,21,4.0238239225912995
linear,1,20,0.33846870221526526,0.21107996739868082,0.22580553214773103,1.9330686338245868,0.13508253515077134,0.11014610004688924,0.13457490977210304,6,21,1.5945999316093216
linear,1,21,0.2140933255656227,0.11616895219133637,0.2169476034884668,1.515592226292938,0.13355869442069282,0.11528124231845141,0.13244823237182574,6,21,1.3014989007273152
linear,2,1,1.2194250355814658,0.7447025407801404,0.7532897301402594,1.3724452612300715,0.13442355829756708,0.11759923811769113,0.13527884606737645,6,21,0.15302022564860573
linear,2,2,1.2057056980621483,0.8642316962888423,0.6851192621065171,1.859825092057387,0.14004517213907092,0.1277588806192701,0.14221180376286308,6,21,0.6541193939952388
linear,2,3,0.9272903492415531,0.6365856786311533,0.4601216823804342,2.9937922534843286,0.14263275316140303,0.12983770824503155,0.14325796704894553,6,21,2.0665019042427755
linear,2,4,0.7977136166041924,0.5427717906575813,0.5146917346218187,2.4373679098983607,0.1315645366247433,0.12360206716887963,0.11995402833757302,6,21,1.6396542932941682
linear,2,5,0.5828195668180429,0.31345400156336456,0.5633740964341476,2.2921845856433114,0.12579000902672607,0.11325256891238193,0.12459832224218796,6,21,1.7093650188252685
linear,2,6,0.7810213046115158,0.49051231903793935,0.503929561298921,1.9057366638444364,0.13308097857467752,0.1279003938466,0.13062298321553195,6,21,1.1247153592329207
linear,2,7,0.979401232713061,0.6199306530784928,0.590362064340532,10.227383828659852,0.12727076039106275,0.1266033460095059,0.12136611618722479,6,21,9.247982595946791
linear,2,8,1.2067479542495834,0.8941752727275365,0.6081980306961585,3.0542180004219213,0.12652785941027106,0.12196586806870376,0.12078689339881142,6,21,1.847470046172338
linear,2,9,0.578666067489336,0.3834600810251751,0.40185657924821355,3.0460737153887747,0.11332785282284022,0.10470871380530297,0.11089179639141851,6,21,2.4674076478994387
linear,2,10,0.524767165813255,0.3461865390896828,0.3596780421095575,13.832783058906594,0.10597339418988365,0.11830806836175421,0.10357233597508943,6,21,13.308015893093339
linear,2,11,0.4801994995066216,0.2738977650238858,0.4166258984850858,3.6959042927250265,0.11714479885219285,0.10901393472837904,0.11152141329851778,6,21,3.215704793218405
linear,2,12,0.5518177931810478,0.39964425615074733,0.3005110629040233,4.985783583546678,0.11452530500634263,0.11123302273917943,0.10930542976711877,6,21,4.43396579036563
linear,2,13,0.37587926539755057,0.2359363661114435,0.28352521902739963,9.96733539380754,0.11138431092064517,0.12227806515681247,0.10831488639426728,6,21,9.59145612840999
linear,2,14,0.3918729067169359,0.2518389219921507,0.32939780989798034,10.512419898745915,0.11508625606851032,0.1202846557678034,0.11162429718145479,6,21,10.120546992028979
linear,2,15,0.441373116750684,0.23262279375181255,0.5902903406088167,2.8672542706131936,0.1256426317927738,0.12427449453389272,0.11452948200737106,6,21,2.42588115386251
linear,2,16,0.3383529854897735,0.2065157515183414,0.33757740998974456,3.739952933819344,0.11803971694971552,0.12139974613673984,0.11442741273494902,6,21,3.4015999483295705
linear,2,17,0.3965979620282139,0.27579399596795645,0.23263076685502854,5.281425306736492,0.1123750021312541,0.10862241036569079,0.11024824844207615,6,21,4.8848273447082775
linear,2,18,0.2726027662172869,0.14116196720738208,0.3359945539417938,4.746254795324058,0.11248395837998638,0.11507147786517938,0.10881405596640738,6,21,4.473652029106771
linear,2,19,0.215372599973177,0.10996110900768169,0.26624305704797463,4.248782684452211,0.11760401136206913,0.11127110440284013,0.11465744935897722,6,21,4.0334100844790335
linear,2,20,0.2733305828070216,0.16596693292699646,0.2382481185643692,4.007020330553254,0.11849878629824767,0.11483095219979683,0.1147591248465081,6,21,3.733689747746232
linear,2,21,0.1909321809206241,0.10092527097276074,0.22013386512572736,4.053453378860528,0.11243509190777938,0.11826102808117867,0.10846291896984137,6,21,3.862521197939904
linear,3,1,1.2399514008254287,0.7565507502482173,0.7948407699291166,0.9713498465716839,0.12975461144621173,0.11581146197083096,0.13010317881125957,15,30,-0.26860155425374477
linear,3,2,1.3016623801566543,0.9923309492039282,0.5687810935794713,2.061835372323791,0.1389109237740437,0.13011826568060011,0.13305414887145162,15,30,0.760172992167137
linear,3,3,1.2742232622935377,1.0263672294596031,0.5216648780707536,1.7590069527427354,0.1358008187574645,0.12650900232838466,0.13285489746679863,15,30,0.4847836904491978
linear,3,4,0.9134047666882416,0.6440528444001814,0.48679328854470644,2.254738843875627,0.13650069980261226,0.12570251585760464,0.1310013491815577,15,30,1.3413340771873852
linear,3,5,0.9790262013197034,0.6539996864160011,0.4487258539422873,4.590349727698292,0.13821155480109154,0.12507796467252774,0.13583799052673082,15,30,3.6113235263785883
linear,3,6,0.7638774584564898,0.5065390435093333,0.3947660534400993,5.0207486967439765,0.1364179162706326,0.12124919265819092,0.134287010263688,15,30,4.256871238287487
linear,3,7,0.6271194243500571,0.4357008366518516,0.37428541732210835,4.019409709672133,0.13707070003147237,0.12236712515975039,0.13513760131318123,15,30,3.392290285322076
linear,3,8,0.45807920883794034,0.29109839754421174,0.34474366199417733,6.432896642449001,0.12856642188271508,0.12624448780552483,0.12153023362546568,15,30,5.974817433611061
linear,3,9,0.3430752853908214,0.1796790452901607,0.3350297039201645,4.504178611127039,0.1297356836885835,0.11965610211870323,0.12859210678531477,15,30,4.161103325736218
linear,3,10,0.41219416055768276,0.25130096141625863,0.35949639497154734,10.966787819331511,0.1375045374656717,0.13087472413026263,0.12877064103571076,15,30,10.554593658773829
linear,3,11,0.41711704627775203,0.24354246218578493,0.4560634025095815,6.107270079044004,0.12008146124426275,0.10345782159517208,0.11811770251952111,15,30,5.690153032766252
linear,3,12,0.3364713690038087,0.1840996778696718,0.397084692444424,3.193114024819806,0.12245289150159806,0.11231615159971019,0.12100021754352687,15,30,2.8566426558159974
linear,3,13,0.3189485017062416,0.1902378357364096,0.2408992924967258,5.018871072291707,0.13091500167550596,0.11846709082019516,0.12819763245206559,15,30,4.699922570585465
linear,3,14,0.29568221316800364,0.17775316120858034,0.26211855336286105,4.8549277448095385,0.12839777805784253,0.12409166521392763,0.12602714204307025,15,30,4.559245531641535
linear,3,15,0.3125523604814791,0.19554250502683534,0.2864551199948307,1.6597708683771393,0.12651711775106378,0.12474852361095448,0.12400694640236906,15,30,1.3472185078956602
linear,3,16,0.33070656883073896,0.21573436089377065,0.29920434403386875,3.1988447486500564,0.12393195957993157,0.10651194153664013,0.1230279034934938,15,30,2.8681381798193173
linear,3,17,0.5601969997108441,0.47506734358292246,0.19394135632569126,2.1813673712313175,0.12724729541223495,0.11188499938386182,0.12560783546650783,15,30,1.6211703715204733
linear,3,18,0.48067436566703864,0.33443969448387045,0.3471068218112534,5.663062719938655,0.12740443076812275,0.1331250234739855,0.12095785028844451,15,30,5.182388354271617
linear,3,19,0.4405264840560781,0.3313540879695709,0.2241453797389676,2.934411073476076,0.12144228961939613,0.12032700344376887,0.12035519116713354,15,30,2.493884589419998
linear,3,20,0.20825896429781254,0.12086936447492859,0.21990508794017063,3.09609418772161,0.12415691312247266,0.09848703580598037,0.12327889637090265,15,30,2.8878352234237976
linear,3,21,0.2948586182670653,0.18691447849244106,0.24809472188207876,2.1796080173614123,0.13074462535587372,0.10530037962986777,0.1304230519065944,15,30,1.8847493990943471
linear,3,22,0.25098427371417603,0.15184721351990793,0.2762961671879658,2.756651393401747,0.12832544555033867,0.12852624881779776,0.12621005870169028,15,30,2.505667119687571
linear,3,23,0.26841174956736347,0.17282183654456204,0.23828402361423576,2.3011204238670566,0.13840844824250478,0.1395400946882243,0.12588262535864486,15,30,2.032708674299693
linear,3,24,0.1974856095263339,0.1101286236729423,0.23276973863275746,2.9837396506220104,0.1279182861035224,0.13568786984930437,0.12256792329523401,15,30,2.7862540410956766
linear,3,25,0.22660320083516472,0.12542543432452172,0.2814003928313627,4.338672719088693,0.14013425277080388,0.12332965988122548,0.13842605404594602,15,30,4.112069518253529
linear,3,26,0.251001723443291,0.13038023087791423,0.2615770101207408,3.4488218433689326,0.1313783652886438,0.11333497284601132,0.13024751263437792,15,30,3.1978201199256415
linear,3,27,0.16856836082851737,0.0867562070454156,0.18942894998925777,4.331163944055636,0.12636515370783552,0.11946469200775027,0.12450374583713711,15,30,4.162595583227119
linear,3,28,0.1509808938767131,0.07560584832793825,0.21744404875327644,3.281374404517313,0.12905297448742203,0.12398223890922963,0.12671650527821232,15,30,3.1303935106406
linear,3,29,0.12661806634989464,0.06441269892323205,0.1723972551288979,3.56274118241854,0.13083692050810594,0.12130117729927102,0.12955100213099893,15,30,3.4361231160686456
linear,3,30,0.13907573365842893,0.06852367744083936,0.19420319593247393,4.1602006929305695,0.1294103787377632,0.1325997607355627,0.1266945668743574,15,30,4.02112495927214
linear,4,1,1.2274809465521859,0.7409216591992253,0.7460820024116113,1.360162659486135,0.12267094019237751,0.11460774833879744,0.1251919945430321,13,28,0.13268171293394904
linear,4,2,1.5800169629325707,1.2191033168507002,0.5366857181853404,2.0605290624002617,0.11560542808535199,0.117269006872084,0.10838050222955645,13,28,0.480512099467691
linear,4,3,1.28157208531001,0.900420183477756,0.5496474926409959,1.1181368940820298,0.11458238015135673,0.126599342469126,0.10838379338383675,13,28,-0.16343519122798034
linear,4,4,0.9500548233701256,0.6012588979696526,0.4719599981605522,1.2663969172164797,0.11928635189154496,0.12171694349478154,0.11033210211123029,13,28,0.31634209384635414
linear,4,5,1.3605546930154402,1.0611875819938885,0.6219309131849824,1.0112773146480323,0.13022688692290102,0.12176863228281339,0.12468151808716357,13,28,-0.3492773783674079
linear,4,6,0.6794271632541149,0.42107629931827734,0.6076342277601039,3.8788796763246256,0.13127871910110117,0.11508268782466378,0.12846814711811022,13,28,3.1994525130705105
linear,4,7,0.7995515686186355,0.5354638653163188,0.516768194171883,1.5127357807941735,0.13052661074325442,0.12502393016281227,0.12597105659078806,13,28,0.713184212175538
linear,4,8,0.6505001347534181,0.40429262334198157,0.5027703251497524,1.2605989115933578,0.12431010697619058,0.10923159225300576,0.1245391876194238,13,28,0.6100987768399397
linear,4,9,0.4820280557864213,0.25767048322580066,0.4555685728135734,1.797642671999832,0.1344616826546068,0.12118753651739098,0.12954213311119625,13,28,1.3156146162134106
linear,4,10,0.41095150052962476,0.21676447310166427,0.3924845807558461,5.36889306815962,0.13742519915686746,0.1199994339995707,0.13675906989568223,13,28,4.957941567629995
linear,4,11,0.3608107979941581,0.2051525446697688,0.29569346955587306,1.470017653144896,0.13296154391330978,0.11095498730088972,0.13098591320837538,13,28,1.109206855150738
linear,4,12,0.3508698295641114,0.19316709338653573,0.3462311857185543,1.4933573033039769,0.13149058341126268,0.11645598961040378,0.12886862710292918,13,28,1.1424874737398656
linear,4,13,0.3813750677860327,0.20861547695620622,0.3875705806115129,1.0462487808118264,0.11943804395074646,0.09466918514420589,0.11785687408021962,13,28,0.6648737130257937
linear,4,14,0.43641257919149384,0.2507750417888851,0.32965652633929005,8.323547308566049,0.1306673648204499,0.11139910804728667,0.12814538125724842,13,28,7.887134729374555
linear,4,15,0.3515578627356306,0.21550957501162518,0.2367775480951685,2.4600637507004044,0.13176662908129705,0.10077488589643811,0.13161917555723146,13,28,2.108505887964774
linear,4,16,0.3523840525026788,0.2018606958185791,0.3465347744667254,5.229686853413781,0.13874226674282303,0.10679398203889529,0.13808087438034514,13,28,4.877302800911102
linear,4,17,0.2724606293698935,0.1513611896881836,0.24576668980160407,5.01805068605269,0.13504007079948982,0.12106418617865226,0.13287294861875126,13,28,4.745590056682796
linear,4,18,0.27732396565030315,0.12710657359219177,0.3533240725988897,2.5680654218420385,0.1372326602305596,0.1202166471494517,0.1375162810048399,13,28,2.290741456191735
linear,4,19,0.4401023129028054,0.3019849606223662,0.33023554146435147,2.3591591863582533,0.12664762703546634,0.10214680065400898,0.12641314720579733,13,28,1.9190568734554478
linear,4,20,0.32538231211023344,0.1952811833658776,0.3195032575308123,3.609614184871316,0.13438535774863947,0.12389953631985312,0.12844941150009012,13,28,3.2842318727610826
linear,4,21,0.3153937167362384,0.18508720533642942,0.3027091493317823,6.391222077980638,0.1231441292911768,0.11969856906216592,0.12056969399175917,13,28,6.075828361244399
linear,4,22,0.34385195238347577,0.22022841096691895,0.29454258356648977,11.329770385287702,0.12108704412045578,0.12153113620976606,0.11687807151659703,13,28,10.985918432904226
linear,4,23,0.5858068910043036,0.4309875911093905,0.2882383817053316,5.745848602654102,0.11841779636063923,0.12050546884226303,0.11373320552714479,13,28,5.160041711649798
linear,4,24,0.37668271823961746,0.21275924811392893,0.46022922029284913,2.064048561671128,0.118652298169521,0.10921367400636275,0.11763035490488012,13,28,1.6873658434315104
linear,4,25,0.2548129910844312,0.13586918480149188,0.29743720700546167,3.437814912083559,0.12749069704441354,0.12876657848634446,0.12355875037659038,13,28,3.1830019209991276
linear,4,26,0.22886267546629016,0.11068645870222503,0.310272306150274,3.5832124715360503,0.12463206720227997,0.1191009256678323,0.12259193511248062,13,28,3.35434979606976
linear,4,27,0.23874889774500238,0.09811515614583619,0.4125034342151496,3.443384106263208,0.12607735394849443,0.13095585684204708,0.12042955363479753,13,28,3.2046352085182055
linear,4,28,0.21338951643482443,0.11706281925885667,0.23598996029931374,2.6982449875834087,0.12495315171933423,0.12415591094565268,0.12157588416400054,13,28,2.484855471148584
per_feature,0,1,1.5419789093827445,0.9862123394296283,0.9778507195767903,1.446410886446635,0.043625331877653176,0.037428997895525146,0.036746369199439265,6,21,-0.09556802293610955
per_feature,0,2,1.3623169551766108,0.8674663644697931,0.8885405882010384,1.3507493962844213,0.09244658579288322,0.07595495574933012,0.1299050440546125,6,21,-0.011567558892189522
per_feature,0,3,1.2050964549656897,0.7466168517158145,0.8267075515219143,1.185596016049385,0.1192091429916521,0.08713218631067624,0.13084387268463615,6,21,-0.019500438916304708
per_feature,0,4,1.2289173187954086,0.8186459732482151,0.7655163299872555,0.8780727302034695,0.12700143844510117,0.08292474192179118,0.13060335534003872,6,21,-0.350844588591939
per_feature,0,5,1.4262293678309237,1.048404414465502,0.7122399427351498,0.8217388038833936,0.12393446163041517,0.08563902605286179,0.1251953831660406,6,21,-0.6044905639475301
per_feature,0,6,1.1379590505578865,0.8083291339491493,0.6374947767277869,0.8058737834294637,0.12863522527428964,0.09255705590573295,0.1292552150572495,6,21,-0.3320852671284228
per_feature,0,7,1.059213643376198,0.7640732244020123,0.5671211921918069,0.8936485327780247,0.1279948371515881,0.09195272671058774,0.12807675888761877,6,21,-0.16556511059817336
per_feature,0,8,0.9940453317008972,0.7239122422737969,0.5214239184560794,0.8848456690708796,0.1286633369755388,0.0921136917633703,0.12917044010246173,6,21,-0.10919966263001757
per_feature,0,9,0.9271842156063824,0.6583719098931786,0.5157400864289172,1.1124873558680217,0.1304300442498061,0.09600200113297129,0.1304225491747881,6,21,0.1853031402616393
per_feature,0,10,0.9278688653268747,0.6631792559391114,0.5132653754833174,1.030016914010048,0.1332129353385729,0.10402381647533426,0.13284948830890547,6,21,0.10214804868317318
per_feature,0,11,0.9035639786900628,0.6559649958042929,0.47882809878790306,1.1095716454088689,0.13538264447512727,0.10480677178129554,0.1348029540546122,6,21,0.2060076667188061
per_feature,0,12,0.8635044503099625,0.6147262994574244,0.48787756745145133,1.0523348331451416,0.13547910763106,0.10957461545864741,0.133848605149736,6,21,0.18883038283517917
per_feature,0,13,0.5710970612745436,0.3314277317534608,0.46661681536742045,1.2321600273251534,0.13585431450046598,0.1099650016364952,0.1337841761104452,6,21,0.6610629660506098
per_feature,0,14,0.6340298261493444,0.38157926656743707,0.497432586100237,1.358330410346389,0.13793909867332937,0.11204629785691698,0.13571608505832652,6,21,0.7243005841970445
per_feature,0,15,0.7431182942781893,0.49270232626920035,0.4906503971641151,1.977242624418189,0.13557186571803564,0.11641165328522524,0.13227733422827442,6,21,1.2341243301399998
per_feature,0,16,0.7965254766703953,0.5523726182899906,0.4785766810711057,1.1031299848109484,0.13557612862259702,0.11653716789248089,0.13241949411891862,6,21,0.30660450814055307
per_feature,0,17,0.7539561780960491,0.49348990558108213,0.5140697803855976,1.5391039316852888,0.13621545856197675,0.11681231739930809,0.13273275591200218,6,21,0.7851477535892397
per_feature,0,18,0.6713021617486246,0.41230039913403427,0.513055448123504,1.5972519667198262,0.13674830505381882,0.12140647983518041,0.13296329310784738,6,21,0.9259498049712016
per_feature,0,19,0.7055325569669967,0.4830501332332247,0.43394593351201854,1.5772919972737631,0.1364552543479173,0.12094518216132807,0.13240708572363172,6,21,0.8717594403067664
per_feature,0,20,0.6628233663310917,0.4404383521954184,0.4363269319311805,1.5556212426473697,0.13705433708770823,0.12277824424284821,0.1329647512466181,6,21,0.8927978763162779
per_feature,0,21,0.6976459908986553,0.4688451731897601,0.4481253818153579,1.752000809709231,0.13730637012243582,0.1255275749746943,0.13274119630611192,6,21,1.0543548188105758
per_feature,1,1,1.4824645195215467,0.9488550399740537,0.9557929409165231,1.3975737541913986,0.05228697621011331,0.04353780690580607,0.07067395537160337,7,22,-0.08489076533014805
per_feature,1,2,1.3364106414337007,0.8502030175120111,0.8721389474849852,1.3350215802590053,0.09512111705553253,0.08108356435162326,0.12399011213274207,7,22,-0.001389061174695394
per_feature,1,3,1.1633956940874222,0.710366845498645,0.8187234687899786,1.0972829307119052,0.12016930513006324,0.08767973586800508,0.12937407298013567,7,22,-0.06611276337551697
per_feature,1,4,1.2760403820032638,0.8797423829426622,0.740394149655624,0.9321399134894212,0.12258023912339316,0.08074155966363226,0.12830464264843613,7,22,-0.3439004685138426
per_feature,1,5,1.1560557738596957,0.796228038082561,0.6858333995314463,0.9008409611880779,0.12775693349540235,0.08245588870486245,0.13109602429127942,7,22,-0.25521481267161783
per_feature,1,6,1.1921242653200077,0.8637690317210356,0.6270001744725007,0.7921685397624969,0.12472102435616156,0.08799813407871018,0.12631205087673153,7,22,-0.3999557255575108
per_feature,1,7,0.9947694269644599,0.7040423288297117,0.5566031390048992,0.7832545325160026,0.12723153471403445,0.08804374439447808,0.12906792174714307,7,22,-0.21151489444845728
per_feature,1,8,0.9383093822444419,0.6673236647345842,0.5267188487123965,0.8243761012951533,0.12785225070547312,0.08920417728368193,0.12902627272997053,7,22,-0.11393328094928867
per_feature,1,9,0.8504587333900706,0.5922961020477833,0.5064518881875316,0.8501713365316391,0.1268169827206293,0.0946687440678943,0.12771972888925423,7,22,-0.0002873968584314879
per_feature,1,10,0.9478835855104354,0.6565056160845782,0.5786416720612436,0.9118731002012889,0.12926227877784793,0.1021305394358933,0.12968140438121434,7,22,-0.03601048530914652
per_feature,1,11,0.9000328081763453,0.6459833692852947,0.5025869963385214,0.9081435160090526,0.1309671422544246,0.10505239532406753,0.13066466643940658,7,22,0.008110707832707287
per_feature,1,12,0.7861206123387323,0.545801299313828,0.4708326212851153,0.8258367225527763,0.1298899453075137,0.10404151376181593,0.12894011225240926,7,22,0.039716110214043976
per_feature,1,13,0.7160032290876621,0.4707529826303511,0.4863251158657901,0.8605139284084241,0.1314578010419306,0.1076757318340242,0.12960500262367228,7,22,0.144510699320762
per_feature,1,14,0.7579048502144389,0.4988811828676498,0.5137773555409565,0.8555743920306365,0.13117026188992895,0.11289045918577661,0.12829749425776146,7,22,0.09766954181619758
per_feature,1,15,0.5816091927681266,0.35676004206031314,0.4419072837152213,0.9178993696967761,0.13072501355588126,0.11438062908127904,0.12757150034885853,7,22,0.3362901769286495
per_feature,1,16,0.6351986874279747,0.39739206930327026,0.46284150958985126,0.8703389048576355,0.13045146980245287,0.11520288125805868,0.12735995584225748,7,22,0.23514021742966085
per_feature,1,17,0.6161053647723286,0.41560318061869966,0.39348271063583584,1.0427203113834063,0.13007836625911295,0.11550718774087727,0.12642460870556532,7,22,0.4266149466110777
per_feature,1,18,0.4175119155459845,0.19723088721947704,0.4338869349688117,0.9219611002753179,0.13085049466462806,0.11649943234321351,0.12646833126588414,7,22,0.5044491847293333
per_feature,1,19,0.6545214053115896,0.42184565041523253,0.46747171362946954,0.9565828128407399,0.1317247933591716,0.1194179073208943,0.12688455709527868,7,22,0.3020614075291502
per_feature,1,20,0.5136548606438621,0.261336703947299,0.5101169017428306,0.8692844410737356,0.12968239849045252,0.11714596525610735,0.12408910803496838,7,22,0.35562958042987347
per_feature,1,21,0.5794295432593023,0.35114835919264603,0.45569218968185377,0.9162074905509751,0.13053902897518127,0.11844883624774714,0.12498156302220499,7,22,0.33677794729167276
per_feature,1,22,0.5869118314539452,0.35415166479313465,0.4647763509820646,0.8888528154542049,0.13152517473402744,0.12012117382449408,0.12571099329118926,7,22,0.3019409840002597
per_feature,2,1,1.4508356179982898,0.9276340446538396,0.9354034921243077,1.3884838064511618,0.05987683263374492,0.045563083813370514,0.1061024429431806,15,30,-0.06235181154712799
per_feature,2,2,1.327896171145969,0.8449546596597112,0.8685678979234089,1.3305707375208538,0.09549782498409816,0.07878983430564404,0.1337681215489283,15,30,0.0026745663748848347
per_feature,2,3,1.1483952591107005,0.6970687868269456,0.8162850051645248,1.069548137485981,0.11845876830630005,0.08105699496809393,0.1297681839050104,15,30,-0.07884712162471952
per_feature,2,4,1.3288435321005563,0.9303610808461916,0.7429113938872304,0.9120925739407539,0.12870874525979162,0.08195430437820808,0.13361057095074405,15,30,-0.41675095815980234
per_feature,2,5,1.2154987204583392,0.8533386448821936,0.6727139648375293,0.8803933235506217,0.12478270501208802,0.07943185385859881,0.12765035089881469,15,30,-0.33510539690771746
per_feature,2,6,1.2012626585062771,0.8746532139710773,0.63505400134115,0.8099181942641736,0.12527915032793924,0.08890676087078948,0.12587195869224768,15,30,-0.39134446424210356
per_feature,2,7,1.0147787411623295,0.720616072365613,0.5649802409946764,0.8560448423027992,0.12840012338080367,0.09131130497989944,0.1292095250876931,15,30,-0.15873389885953026
per_feature,2,8,1.0227938597164457,0.7351142362715393,0.5630627829049777,0.8444538945953052,0.13063699464934567,0.09281095307281552,0.13115367330998803,15,30,-0.17833996512114048
per_feature,2,9,0.8943126433721137,0.6255392381868337,0.5238814534301156,0.8678442239761353,0.13155574944563947,0.09656103853291521,0.13235007412731647,15,30,-0.026468419395978438
per_feature,2,10,0.8226323790205199,0.5481102271053019,0.5363602510058425,0.8722678932050864,0.12947406719710366,0.09650795100800072,0.13039696951940036,15,30,0.049635514184566465
per_feature,2,11,0.7248720711555391,0.46174123014341584,0.5180423382035221,0.943969426304102,0.13154277935391293,0.10324090976112833,0.1308847616969918,15,30,0.21909735514856288
per_feature,2,12,0.8279256401911548,0.5646510554921338,0.5182026081504499,0.9152149066329003,0.13164588041836395,0.1031845995457843,0.13075975943356752,15,30,0.0872892664417455
per_feature,2,13,0.766412707130676,0.4970388676257304,0.5360221043494733,0.8503546231736739,0.1320850924695454,0.10789988354275314,0.13046381543390453,15,30,0.08394191604299794
per_feature,2,14,0.7574052229950515,0.48438682861776383,0.5453232779847808,0.8408340454722444,0.13210486895792808,0.10689704902470112,0.13031272415925438,15,30,0.08342882247719285
