id,country,rebalances_held,mean_weight_when_held,time_avg_weight
328518304,KOR,10,1.383412956166208e-10,1.383412956166208e-10
335122208,TWN,8,1.7290451728181597e-10,1.3832361382545277e-10
327206112,CHN,10,1.3791522860113103e-10,1.3791522860113103e-10
334340096,IND,5,2.7549347012418664e-10,1.3774673506209332e-10
332115904,TWN,10,1.3692568893707585e-10,1.3692568893707585e-10
332440192,IND,4,3.422132348653143e-10,1.3688529394612572e-10
335996800,TWN,4,3.420350866963202e-10,1.3681403467852807e-10
329328000,BRA,10,1.365120477901229e-10,1.365120477901229e-10
335464992,IND,6,2.273941513088217e-10,1.3643649078529304e-10
331722912,TWN,10,1.3630977551469814e-10,1.3630977551469814e-10
321120096,IND,10,1.3621619310864145e-10,1.3621619310864145e-10
321238592,THA,5,2.721392766749131e-10,1.3606963833745654e-10
325258688,TWN,10,1.360327164352797e-10,1.360327164352797e-10
322786592,IND,10,1.3583988003790147e-10,1.3583988003790147e-10
325129792,CHN,10,1.3548328300990737e-10,1.3548328300990737e-10
331281888,IND,10,1.3538066454175817e-10,1.3538066454175817e-10
328733504,TWN,10,1.352642393984529e-10,1.352642393984529e-10
331688896,TWN,10,1.3490968326633428e-10,1.3490968326633428e-10
329515808,IND,10,1.3438213452764436e-10,1.3438213452764436e-10
331985216,TWN,10,1.3411175651296163e-10,1.3411175651296163e-10
329536192,IND,10,1.3409621626071985e-10,1.3409621626071985e-10
320209408,TWN,10,1.3390529562217931e-10,1.3390529562217931e-10
332402400,IND,10,1.3301142633835207e-10,1.3301142633835207e-10
328736512,TWN,10,1.326701146896495e-10,1.326701146896495e-10
329544608,IND,10,1.326307297730694e-10,1.326307297730694e-10
332070304,TWN,10,1.3258044207546997e-10,1.3258044207546997e-10
333274400,TWN,10,1.3218213614404264e-10,1.3218213614404264e-10
335756192,IND,5,2.6364446727690606e-10,1.3182223363845303e-10
327092704,TWN,10,1.3149924984664493e-10,1.3149924984664493e-10
321015104,TWN,10,1.3136389888576828e-10,1.3136389888576828e-10
325927904,MYS,10,1.3102110432122755e-10,1.3102110432122755e-10
328431616,BRA,7,1.8682837411995768e-10,1.3077986188397036e-10
320046208,MYS,10,1.3066150982259982e-10,1.3066150982259982e-10
333905696,EGY,7,1.8553906854845923e-10,1.2987734798392146e-10
324798816,IND,10,1.2871820445426683e-10,1.2871820445426683e-10
332114496,POL,10,1.2861369348411758e-10,1.2861369348411758e-10
335817088,TUR,4,3.2064507585717946e-10,1.2825803034287178e-10
320704288,THA,10,1.281688586356875e-10,1.281688586356875e-10
336020096,MYS,3,4.2706458508033844e-10,1.2811937552410153e-10
328468992,BRA,8,1.6007452108143646e-10,1.2805961686514917e-10
328870496,CHN,10,1.278392636549156e-10,1.278392636549156e-10
335000096,GRC,5,2.5549954580571723e-10,1.2774977290285861e-10
321354112,IND,10,1.2732103551574446e-10,1.2732103551574446e-10
335137216,IND,8,1.5881006668333863e-10,1.270480533466709e-10
321184000,KOR,10,1.2676925964001333e-10,1.2676925964001333e-10
324749792,TWN,10,1.2636600491991494e-10,1.2636600491991494e-10
332763904,IND,10,1.2619120920532517e-10,1.2619120920532517e-10
335742496,TWN,2,6.304021167863715e-10,1.260804233572743e-10
332353088,KOR,10,1.25883143824502e-10,1.25883143824502e-10
327883392,TWN,10,1.2564573788100457e-10,1.2564573788100457e-10
332246112,KWT,10,1.2543416161554903e-10,1.2543416161554903e-10
332206816,GRC,8,1.566748940636999e-10,1.2533991525095992e-10
327391488,IND,10,1.2520964349975095e-10,1.2520964349975095e-10
335790912,TUR,4,3.127002861492609e-10,1.2508011445970436e-10
331696800,TWN,10,1.2506828116945193e-10,1.2506828116945193e-10
335355296,TUR,6,2.0828188243705974e-10,1.2496912946223586e-10
302523200,MYS,10,1.2488555369866495e-10,1.2488555369866495e-10
320389216,IND,10,1.2465043198233545e-10,1.2465043198233545e-10
329671712,MYS,10,1.2437607153759068e-10,1.2437607153759068e-10
335195488,IND,7,1.775640407489667e-10,1.2429482852427668e-10
333675296,IND,10,1.24167569365231e-10,1.24167569365231e-10
320794112,KOR,10,1.238203073655092e-10,1.238203073655092e-10
328554816,TWN,10,1.2380305021108446e-10,1.2380305021108446e-10
335884704,TUR,3,4.1240291191349647e-10,1.2372087357404894e-10
332644608,TUR,10,1.2358123932868112e-10,1.2358123932868112e-10
324562592,TWN,10,1.234707058165241e-10,1.234707058165241e-10
329724704,IND,10,1.2316467587254194e-10,1.2316467587254194e-10
328160800,KOR,10,1.230106252711005e-10,1.230106252711005e-10
329821312,POL,10,1.230076975427743e-10,1.230076975427743e-10
322311008,IND,10,1.2295154342003248e-10,1.2295154342003248e-10
333405504,IND,4,3.0670165025196753e-10,1.2268066010078702e-10
329320416,IND,9,1.3622059964338606e-10,1.2259853967904744e-10
321132512,IND,10,1.2257465672487912e-10,1.2257465672487912e-10
331730592,IDN,10,1.2215232938945347e-10,1.2215232938945347e-10
328294912,ARE,10,1.2203240524559143e-10,1.2203240524559143e-10
333000896,IND,7,1.7385849409474897e-10,1.2170094586632427e-10
330088896,POL,3,4.0545372405726833e-10,1.2163611721718052e-10
320259904,KOR,10,1.2158860156794216e-10,1.2158860156794216e-10
328443904,TUR,10,1.2135816166270916e-10,1.2135816166270916e-10
335956800,TWN,3,4.042860274760601e-10,1.2128580824281803e-10
330410400,IND,10,1.21169288112897e-10,1.21169288112897e-10
329270208,TWN,10,1.210464447692818e-10,1.210464447692818e-10
331744512,POL,10,1.207459072082392e-10,1.207459072082392e-10
329073088,IND,10,1.2063675633523345e-10,1.2063675633523345e-10
320296704,TWN,10,1.2058004035735922e-10,1.2058004035735922e-10
325710912,KOR,4,3.0134344053911903e-10,1.205373762156476e-10
335530496,IND,6,1.999203341732607e-10,1.1995220050395642e-10
332073888,IND,10,1.1980508132862264e-10,1.1980508132862264e-10
332758208,IND,10,1.1976214990391203e-10,1.1976214990391203e-10
334971712,THA,6,1.992182778538532e-10,1.1953096671231193e-10
334703712,IND,8,1.4931207312403232e-10,1.1944965849922587e-10
325788416,KOR,10,1.191954853495029e-10,1.191954853495029e-10
332254496,POL,3,3.953664758453235e-10,1.1860994275359705e-10
324769504,TWN,10,1.1810385688282328e-10,1.1810385688282328e-10
329438496,TWN,10,1.1804780200284132e-10,1.1804780200284132e-10
335250112,TUR,7,1.6859624705036894e-10,1.1801737293525825e-10
327852896,IND,10,1.1778474847851805e-10,1.1778474847851805e-10
332356704,CHN,10,1.175545383976411e-10,1.175545383976411e-10
332322112,TUR,10,1.1669349631259526e-10,1.1669349631259526e-10
332563808,IND,10,1.165632877888349e-10,1.165632877888349e-10
327520096,IND,10,1.164488734447325e-10,1.164488734447325e-10
322722816,MYS,10,1.1620418296198496e-10,1.1620418296198496e-10
327944000,CHN,10,1.1620303443637472e-10,1.1620303443637472e-10
325717504,TWN,10,1.1541458329139521e-10,1.1541458329139521e-10
327266016,BRA,10,1.1453763572137851e-10,1.1453763572137851e-10
322050912,MEX,10,1.1406762636216763e-10,1.1406762636216763e-10
327831392,IND,10,1.1399571849298657e-10,1.1399571849298657e-10
